URBAN2,Nation,DL24hrmean,UL24hrmean,Latency24hr,Web24hr
3,Urban,Distance band 7,12.33128,0.9207895,0.1
3,Urban,#NULL!,37.24702,0.4682857,0
3,Urban,#NULL!,105.7978,0.435,0.02
3,Urban,Distance band 18,14.00549,0.8479,0.59
3,Semi-urban,#NULL!,26.42306,0.6823684,0.01
3,Urban,#NULL!,54.00032,0.265,0.04
3,Semi-urban,Distance band 1,2.723288,0.5946667,0.02
2,Semi-urban,#NULL!,55.71818,0.365375,0.01
3,Urban,#NULL!,40.55682,0.3456667,0
3,Urban,Distance band 12,12.47357,0.57475,0
3,Urban,#NULL!,37.18181,0.5033333,0.1
3,Urban,Distance band 1,11.68463,0.6050667,0
3,Urban,Distance band 2,20.45125,0.5175263,0.02
1,Rural,#NULL!,24.82023,0.4588095,0.09
3,Semi-urban,#NULL!,30.33646,0.5414706,0
3,Semi-urban,#NULL!,209.6185,0.1606,0
3,Semi-urban,#NULL!,50.43343,0.1164118,0.1
3,Semi-urban,#NULL!,20.92156,0.4527,0.09
1,Rural,#NULL!,37.15866,0.9192,0.14
1,Rural,#NULL!,58.91041,0.5051333,0
,Semi-urban,#NULL!,37.56828,0.4548823,0
2,Semi-urban,#NULL!,63.34032,1.062833,0
3,Semi-urban,#NULL!,205.3933,0.1352,0.14
3,Urban,#NULL!,193.8974,0.4616923,0
3,Urban,#NULL!,49.48168,0.4818,0.08
3,Urban,#NULL!,31.48786,0.19295,0
3,Urban,#NULL!,53.74123,0.2991667,0.15
2,Semi-urban,#NULL!,31.20105,0.2269,0.01
3,Semi-urban,#NULL!,101.0807,1.464818,0.68
3,Semi-urban,Distance band 2,19.42933,0.9416,0.04
3,Semi-urban,#NULL!,37.18793,0.3930476,0.08
3,Urban,#NULL!,52.67548,1.1179,0.02
3,Urban,#NULL!,92.35622,0.2881111,0
3,Urban,#NULL!,103.2228,0.27195,0.01
3,Urban,#NULL!,53.68695,0.5220625,0
3,Urban,#NULL!,53.99752,0.20225,1.12
3,Urban,#NULL!,22.24076,0.4605294,0.01
2,Semi-urban,Distance band 2,18.2682,0.421,0.07
3,Urban,#NULL!,7.232968,0.328125,0.05
3,Urban,#NULL!,119.9364,1.0595,0.01
3,Urban,#NULL!,161.2353,0.17075,1.54
3,Urban,Distance band 15,17.06276,0.7264444,0.2
3,Urban,#NULL!,1.43768,1.576,0
3,Urban,#NULL!,69.12879,0.3039412,0
3,Urban,Distance band 13,3.999928,0.5158333,0.01
3,Urban,#NULL!,54.33972,0.41875,0.02
3,Semi-urban,#NULL!,37.18833,0.60655,0.03
1,Semi-urban,#NULL!,74.79888,0.1979375,0
3,Semi-urban,#NULL!,200.0149,0.1636,0
3,Urban,#NULL!,74.30253,0.50825,0.23
3,Urban,#NULL!,71.63109,0.7834,0.03
3,Urban,#NULL!,207.5151,0.163,0.7
3,Semi-urban,#NULL!,197.1825,0.3107273,0.03
3,Urban,#NULL!,54.2385,0.2315,0.03
3,Urban,#NULL!,74.73762,0.2481875,0
3,Urban,Distance band 2,19.52046,0.6494286,0.01
3,Urban,#NULL!,24.27807,0.553,0.41
,Urban,Distance band 1,15.77966,1.14925,1.85
3,Urban,#NULL!,37.42967,0.543579,0
3,Urban,#NULL!,67.65865,0.7707778,0
3,Urban,#NULL!,37.19121,0.753,0.01
3,Urban,Distance band 1,18.87059,1.153222,0.02
3,Urban,#NULL!,5.90776,0.553579,0.02
3,Urban,#NULL!,74.28907,0.508,0.71
3,Urban,#NULL!,36.22587,0.4758571,0.05
3,Urban,Distance band 14,9.205416,0.4911429,0.02
,Urban,#NULL!,55.48098,0.8728571,0.02
3,Urban,#NULL!,74.31015,0.6975,0
3,Urban,#NULL!,157.6419,0.33645,0.1
3,Urban,#NULL!,53.30786,1.02835,0.08
3,Urban,#NULL!,74.31135,0.5094,0.01
3,Urban,#NULL!,37.15105,0.3215789,0.11
3,Urban,Distance band 9,15.28171,0.32135,0.14
3,Urban,#NULL!,72.63118,0.3825,0
3,Urban,#NULL!,37.36942,0.3933125,0
3,Urban,#NULL!,35.47983,0.829,0.1
3,Urban,#NULL!,158.808,0.2486842,0
3,Urban,#NULL!,157.3564,0.557,0.08
3,Urban,Distance band 3,16.34675,0.6673333,0.11
3,Urban,#NULL!,74.17684,0.3245,0
3,Urban,#NULL!,4.458176,0.44255,0.53
3,Semi-urban,#NULL!,37.27706,0.364,0
3,Semi-urban,Distance band 10,13.35151,0.4389091,0
3,Semi-urban,#NULL!,37.48386,0.8063333,0.07
3,Urban,#NULL!,72.42707,0.4052857,0
3,Semi-urban,#NULL!,37.11334,0.443579,0.22
3,Semi-urban,#NULL!,74.32922,0.338875,0
3,Urban,#NULL!,37.2322,0.5777895,0
3,Urban,#NULL!,37.32569,0.4463333,0
3,Semi-urban,Distance band 7,10.48886,0.6127,0
3,Urban,#NULL!,15.30879,0.4307143,0.02
3,Urban,#NULL!,74.66918,0.3018125,0.04
3,Semi-urban,#NULL!,54.01504,0.4733,0
3,Semi-urban,Distance band 3,15.25902,0.7361333,0.19
3,Semi-urban,#NULL!,37.15722,0.548,0.03
3,Rural,#NULL!,66.10642,0.4855,0.3
3,Urban,#NULL!,37.36942,0.4727059,0
3,Urban,#NULL!,66.98408,0.4783889,0.02
,Urban,#NULL!,37.15508,0.2981765,0.27
2,Urban,Distance band 19,10.37578,0.5089,0
2,Urban,#NULL!,56.12575,0.4702105,0.07
3,Semi-urban,Distance band 6,11.76944,0.539,0.01
3,Urban,#NULL!,140.0993,0.8434118,0
3,Urban,#NULL!,37.15362,0.4937143,0.02
3,Urban,Distance band 1,4.265168,0.57965,0.4
3,Urban,#NULL!,37.45218,0.3639091,0
3,Urban,Distance band 1,20.79184,0.2438182,0
3,Urban,#NULL!,131.1153,1.384176,0
3,Urban,#NULL!,64.02172,0.38,0
3,Urban,#NULL!,74.0886,1.937278,0
3,Urban,#NULL!,53.9795,0.7353333,1.67
3,Urban,#NULL!,105.7341,0.7137059,0.1
3,Urban,#NULL!,72.60831,0.3913333,0
3,Urban,#NULL!,115.8853,1.59105,0.83
3,Semi-urban,#NULL!,37.39106,0.4491053,0
3,Semi-urban,#NULL!,72.70198,0.371,0
3,Urban,#NULL!,94.95222,3.4978,0.01
3,Rural,#NULL!,4.401888,1.043071,0.02
3,Urban,#NULL!,55.7322,0.509,0.04
3,Semi-urban,#NULL!,3.551624,0.8142857,0.45
3,Semi-urban,#NULL!,159.5839,0.3336,0
3,Semi-urban,#NULL!,106.4369,0.3573158,0
3,Urban,#NULL!,68.74824,1.131429,0.01
3,Semi-urban,#NULL!,54.05654,2.6275,0.02
3,Urban,#NULL!,37.42825,0.3821,0
3,Semi-urban,#NULL!,66.52725,0.90025,0.02
3,Rural,#NULL!,37.49935,0.4642857,0.07
3,Urban,#NULL!,71.788,0.4068333,0.03
3,Semi-urban,#NULL!,45.9015,0.3877,0.16
3,Urban,#NULL!,74.31138,0.55195,0
3,Semi-urban,#NULL!,36.89916,0.4445455,0.04
3,Semi-urban,#NULL!,37.31155,0.293625,0.04
3,Semi-urban,#NULL!,60.83856,0.405,0.01
3,Semi-urban,Distance band 9,4.038872,1.31,0.02
2,Rural,#NULL!,54.71458,0.4646875,0.04
3,Urban,#NULL!,37.17234,0.417,0.01
3,Rural,#NULL!,37.20038,0.6652632,0.1
3,Urban,#NULL!,37.15698,0.3995,0
3,Urban,#NULL!,26.14542,0.54125,0.05
3,Urban,#NULL!,47.49254,0.5280952,0.01
3,Urban,#NULL!,106.067,0.2495,0.01
3,Urban,#NULL!,71.67955,0.3951,0.23
3,Urban,#NULL!,53.3111,2.3945,0
3,Semi-urban,#NULL!,37.15591,0.735,0.09
3,Urban,Distance band 13,8.485312,1.407583,0.37
3,Urban,#NULL!,69.12713,0.3227895,0
2,Semi-urban,Distance band 3,18.66903,0.6419091,0
3,Urban,#NULL!,37.17117,0.3865,0.02
3,Urban,#NULL!,64.07268,0.5223333,0
1,Rural,Distance band 20,3.11028,0.5763636,0.05
3,Urban,#NULL!,37.48499,0.8185,0.06
1,Rural,#NULL!,2.801368,1.683667,0.21
1,Rural,Distance band 2,15.12386,0.468,0.6
3,Urban,#NULL!,74.3276,0.3063333,0
3,Urban,#NULL!,37.15854,0.3424762,0
3,Urban,Distance band 14,7.032584,0.4362857,0.02
3,Urban,#NULL!,37.44373,0.2795625,0
,Rural,#NULL!,37.18032,0.5496667,0.02
,Urban,Distance band 1,5.26488,0.5063158,0.33
3,Urban,#NULL!,159.112,0.3945714,0.03
3,Semi-urban,#NULL!,54.01721,0.5162632,0.02
3,Semi-urban,#NULL!,74.29259,0.3600556,2.89
3,Semi-urban,#NULL!,48.55434,0.4181905,0.13
3,Urban,#NULL!,37.46674,0.7409,0
3,Urban,#NULL!,54.15933,0.7834737,0
3,Urban,#NULL!,37.3622,0.3773809,1.07
3,Semi-urban,Distance band 4,16.77407,1.070737,0.02
3,Urban,#NULL!,106.0939,0.2653333,0.02
3,Urban,#NULL!,107.4163,0.4892857,0.63
3,Urban,#NULL!,38.09075,0.4238095,0
3,Urban,#NULL!,157.8778,0.6365263,0
2,Rural,Distance band 15,22.01669,0.4524118,0.11
1,Semi-urban,#NULL!,37.15844,0.4896111,0.08
3,Rural,#NULL!,2.83456,0.5147143,0.34
3,Urban,#NULL!,160.4981,0.4591667,0
2,Semi-urban,#NULL!,37.23474,0.4719412,0
2,Semi-urban,#NULL!,36.79552,0.3831539,0.01
3,Urban,#NULL!,31.43857,0.9258571,0.02
3,Urban,#NULL!,55.73389,1.261263,0.11
3,Urban,#NULL!,37.09398,0.5893333,0
3,Urban,#NULL!,37.12187,0.3713809,0
2,Semi-urban,Distance band 16,6.453352,0.3489524,0.01
2,Semi-urban,#NULL!,74.28326,1.010583,0
1,Semi-urban,#NULL!,64.73,0.4092143,0.05
2,Semi-urban,Distance band 4,10.00619,0.7403333,0.04
2,Semi-urban,#NULL!,48.18874,0.5335,0
3,Urban,#NULL!,205.9616,0.1912105,0
3,Rural,#NULL!,2.818872,0.5878333,0.03
3,Semi-urban,#NULL!,37.43906,0.3398667,0.03
3,Urban,#NULL!,36.00047,0.528,0
3,Urban,#NULL!,204.9668,0.11895,0.04
3,Urban,#NULL!,37.29157,0.39135,0
3,Urban,#NULL!,52.1816,0.653,0
1,Rural,#NULL!,62.80998,0.4360833,0
3,Urban,#NULL!,54.72645,0.2458333,0.01
3,Semi-urban,#NULL!,209.9099,0.1549524,0
1,Rural,#NULL!,16.71874,0.4473333,0.01
2,Urban,Distance band 8,14.70885,0.35935,0.44
3,Urban,Distance band 10,8.45444,1.768071,0.37
3,Urban,#NULL!,37.27217,0.3828,0
3,Urban,#NULL!,196.4116,0.194619,0.03
3,Semi-urban,#NULL!,74.3078,0.5104762,0.02
2,Rural,Distance band 20,3.34196,0.785375,0.21
1,Semi-urban,Distance band 1,20.05643,0.3389,0.04
Hull,Semi-urban,Distance band 7,15.43311,0.3987368,2.44
Hull,Semi-urban,Distance band 1,15.82747,0.3806,0
1,Rural,#NULL!,39.60803,0.449,0
1,Semi-urban,#NULL!,60.94026,0.3847222,0.02
3,Semi-urban,#NULL!,193.5929,0.2438,0.03
1,Semi-urban,#NULL!,74.315,0.3280952,0.27
1,Rural,#NULL!,3.359304,1.208056,0.39
1,Rural,#NULL!,1.422392,1.0565,0.04
,Rural,#NULL!,299.0398,0.2155556,0
,Rural,#NULL!,264.702,0.2312222,0
