URBAN2,Nation,DL24hrmax,UL24hrmax,Latency24hr,Web24hr
3,Urban,199.6016,12.2708,13.70052,238.2704
3,Urban,72.99307,18.90791,13.30699,184.7325
3,Urban,197.693,11.96026,15.68916,272.8761
3,Urban,198.277,12.43265,15.19583,261.0017
3,Semi-urban,155.3225,10.10812,15.75596,259.8924
3,Semi-urban,102.1232,6.961737,15.46071,299.0255
3,Urban,158.5708,11.05574,15.73634,678.1611
3,Urban,18.16452,0.964455,23.77243,394.1635
3,Urban,19.78553,0.9317958,10.40774,293.8383
3,Urban,14.31681,1.114002,12.03809,748.1633
3,Urban,47.36415,18.57655,12.66927,197.4958
3,Urban,35.07663,8.061774,12.83993,209.2377
3,Urban,35.12077,6.055675,13.00413,200.7303
3,Urban,5.357441,0.6835113,23.37916,1380.29
3,Semi-urban,15.71492,1.083269,10.55453,727.4437
3,Urban,70.09831,18.54107,7.022388,158.0772
3,Urban,36.11966,7.308553,8.803635,503.5795
3,Urban,99.16698,5.954427,9.933456,165.1003
3,Urban,72.27068,18.58445,8.373563,269.2475
3,Urban,36.0863,7.571109,8.151172,188.1521
3,Semi-urban,51.65849,3.04015,10.39616,193.218
3,Semi-urban,36.44603,9.569308,6.516789,234.1412
3,Urban,15.78044,1.225131,8.457314,278.0832
3,Urban,35.12528,9.281508,7.784979,255.0012
3,Urban,70.33584,18.48302,7.419473,182.4348
3,Urban,37.11525,9.283493,8.145491,176.3956
3,Urban,144.037,7.078756,10.6158,220.028
3,Urban,65.33769,16.87259,9.466284,167.7435
3,Urban,62.32744,2.978896,10.7557,214.7854
3,Urban,61.11438,18.56615,6.1868,148.0334
3,Urban,35.86236,9.302336,6.521604,168.8499
3,Urban,37.06256,9.324031,6.048966,268.2466
3,Urban,115.6682,9.230195,12.69182,219.1598
3,Urban,89.57607,5.987943,10.47762,203.0426
3,Urban,3.699838,0.7483923,26.53315,1333.698
3,Semi-urban,42.42237,18.58256,20.25851,272.2295
3,Rural,4.42778,0.6467042,36.78279,2318.534
3,Semi-urban,36.88707,9.269766,13.45563,269.1728
3,Semi-urban,36.99216,9.287662,10.38874,193.7017
3,Semi-urban,37.21884,15.02938,10.52371,181.4108
3,Semi-urban,8.943069,1.08518,15.72734,871.2522
3,Semi-urban,35.33886,6.939131,11.1128,269.0123
3,Semi-urban,39.25965,7.174208,11.57592,205.8687
3,Urban,59.17132,12.05178,12.07213,215.4685
3,Urban,33.81949,1.733554,11.97623,203.3931
3,Urban,37.346,9.332819,10.25608,225.2925
1,Rural,35.5609,9.137752,11.04271,202.223
1,Rural,36.42199,7.124672,11.0059,199.1562
3,Urban,65.10518,18.56049,11.29657,285.7412
3,Urban,57.5573,14.21047,18.0097,286.5443
3,Urban,28.18786,5.136693,10.99801,222.7972
3,Urban,36.53883,9.276531,10.56145,205.194
3,Urban,63.83431,18.56693,10.36582,164.2734
3,Urban,67.8526,18.35735,10.24064,284.5643
,Urban,2.678727,0.2794465,35.14223,4699.893
3,Urban,3.786433,0.6645847,33.31413,1906.649
3,Urban,108.0463,6.187015,16.37647,285.8674
3,Urban,107.3737,6.151758,14.17007,260.6122
3,Urban,36.93322,8.452243,10.71876,189.151
3,Urban,5.502038,0.6485238,26.29836,1180.117
3,Urban,107.4108,6.173778,16.57943,278.947
2,Rural,6.860851,0.8666285,15.20559,867.5232
3,Semi-urban,54.62291,3.008047,14.23265,268.7756
1,Rural,74.48469,17.06176,10.13073,158.8224
3,Urban,37.52857,12.55541,10.0877,221.8816
3,Urban,202.5776,12.1046,22.76935,354.6252
2,Semi-urban,17.35149,0.7922699,22.12544,892.265
2,Semi-urban,7.656778,1.051174,23.57863,591.986
1,Rural,0.345993,0.3764864,27.31756,7423.06
3,Urban,6.233742,0.5365818,35.51298,938.6794
3,Urban,74.20794,18.58102,8.645956,148.2411
1,Urban,13.8166,0.5009458,18.47695,458.0788
3,Urban,73.61678,13.01365,15.43894,227.8198
3,Urban,147.1308,12.06007,13.64752,267.076
3,Urban,169.7394,12.4966,12.35885,234.6613
3,Urban,36.79246,9.280545,7.703476,191.3
3,Urban,202.4519,12.29854,13.34356,251.1854
3,Urban,39.58961,9.551121,8.436632,171.8342
3,Urban,207.0821,12.29593,13.35529,261.888
3,Urban,104.7352,6.148005,12.04661,244.9718
3,Urban,33.86369,3.38233,19.20914,256.3108
3,Urban,161.4749,11.45741,15.17902,309.7329
3,Urban,54.7053,6.891781,20.80466,317.7547
3,Semi-urban,75.32517,5.881087,14.99777,220.048
3,Urban,142.2756,11.40102,15.0271,262.1965
2,Semi-urban,10.4335,0.8919758,13.95765,491.2016
3,Urban,10.03189,1.206332,24.25516,630.7923
3,Urban,36.91691,9.265441,10.92702,279.7165
3,Semi-urban,27.26537,7.257315,21.3129,329.8566
3,Urban,66.48249,5.192532,15.40535,247.3358
3,Urban,206.9516,12.26346,13.63558,251.6013
3,Urban,37.35347,9.390943,12.31343,221.3727
3,Urban,70.06798,18.56759,11.01721,331.8754
3,Semi-urban,103.6065,6.01546,13.61268,168.8988
3,Rural,17.11769,4.523278,14.20134,361.4047
3,Semi-urban,36.71247,9.284858,12.2192,214.3564
3,Semi-urban,16.94552,1.00579,12.822,318.6991
3,Semi-urban,70.36912,16.9664,12.35034,189.7105
3,Semi-urban,63.73016,16.95668,10.43025,173.8713
2,Semi-urban,5.718845,0.7528115,32.78539,776.919
1,Semi-urban,15.54163,0.9802874,16.29299,348.3053
1,Rural,3.409079,0.3472627,27.19535,1332.375
1,Rural,11.39405,1.087889,20.65826,837.557
3,Urban,25.3104,5.630888,13.66167,274.6249
3,Urban,9.747372,0.8389437,20.22607,827.0952
3,Urban,23.76223,7.816664,15.32577,583.9991
3,Urban,54.63035,12.98355,14.12607,203.9966
3,Semi-urban,57.59312,18.54043,11.58046,196.6797
3,Urban,37.05234,8.796762,12.39605,188.0838
3,Urban,72.86522,5.002351,13.3002,197.99
3,Urban,8.145209,0.7208557,27.50893,616.2674
3,Urban,21.6031,7.616598,22.37681,335.2402
3,Urban,21.03783,9.3658,12.14436,450.3821
3,Urban,5.325353,0.711445,28.5194,1217.586
3,Urban,9.582703,4.553612,12.8926,722.9859
3,Urban,40.39609,7.598704,12.9971,200.6826
3,Urban,36.30421,18.57155,7.440401,158.204
3,Urban,204.7175,12.27574,15.51188,261.6558
2,Semi-urban,19.40345,1.085881,12.70287,298.5727
3,Semi-urban,37.09834,9.28031,9.140444,258.156
3,Urban,36.96531,9.270836,8.760281,183.7496
2,Semi-urban,8.314677,0.9214912,14.36621,720.7827
,Semi-urban,8.807861,0.9140692,19.04194,563.1862
2,Rural,43.7156,17.66037,11.2375,172.7441
2,Semi-urban,73.58467,18.56699,14.97085,291.7657
2,Semi-urban,5.919702,0.8355008,30.76824,736.7333
2,Rural,2.30907,0.6101636,38.30037,1783.437
1,Rural,36.59324,9.275862,12.30298,259.1625
,Semi-urban,203.2279,12.49311,14.92915,251.0683
3,Urban,159.9541,11.67659,15.73823,285.5365
3,Urban,53.87301,13.90847,22.15611,264.4944
3,Semi-urban,60.13505,16.95125,19.01262,246.5452
3,Urban,107.2668,5.994211,15.41661,213.9931
3,Urban,53.73101,3.03387,18.21961,296.5943
2,Semi-urban,5.069692,0.9115586,30.20951,1126.798
3,Urban,36.98138,9.274542,12.31003,193.9227
3,Urban,55.43225,16.661,13.79838,286.6061
3,Urban,68.55452,18.58096,12.8196,212.4377
3,Urban,53.51372,2.997029,10.28047,185.123
3,Urban,12.38854,0.818104,30.21632,2238.391
3,Urban,8.661559,1.04653,20.25525,560.064
3,Urban,28.75253,6.093925,8.426428,190.5773
3,Urban,158.8653,12.00946,8.00166,195.894
3,Urban,182.6721,12.4232,9.366757,196.7865
3,Urban,48.44783,14.52653,8.646663,188.1247
3,Urban,64.8765,18.57541,19.09585,256.1371
3,Urban,182.1548,12.27586,9.454028,225.069
3,Urban,190.3606,12.5079,9.226757,209.5982
3,Rural,4.995929,0.7210615,24.33703,1605.449
3,Urban,61.5749,18.57304,5.338246,180.1833
3,Urban,60.57304,18.55756,9.47152,158.7628
3,Urban,150.2121,12.28608,10.60248,203.1726
3,Urban,59.37785,12.89551,26.28968,311.8473
3,Rural,36.94831,9.71459,8.968152,286.0043
3,Semi-urban,65.67471,16.88067,9.076664,167.8842
3,Semi-urban,47.22535,12.54718,8.838818,153.6875
3,Semi-urban,36.88323,9.279663,7.251278,178.0222
3,Urban,37.2656,8.623657,7.242941,270.8285
3,Urban,8.377368,1.071291,10.67466,478.4771
3,Urban,205.2953,12.49518,9.32153,207.0963
3,Semi-urban,36.5714,8.43328,10.80799,263.9846
3,Urban,205.5577,12.29889,9.627657,207.224
3,Urban,8.362314,0.7546358,25.08847,558.8389
3,Urban,15.62293,1.07944,9.685543,705.932
3,Urban,198.0308,12.47231,9.266514,244.6778
3,Urban,41.93136,7.195237,19.10877,277.5966
3,Urban,10.31955,0.825821,9.873795,418.9601
3,Urban,36.96105,1.843191,15.52949,302.6531
3,Urban,68.00888,18.9841,11.75473,461.786
3,Urban,103.8749,6.01779,14.00807,208.7971
3,Semi-urban,11.09113,0.3646914,25.19651,539.7727
3,Rural,2.307747,0.424282,32.95803,1884.349
3,Urban,35.96985,9.098646,11.53423,363.3928
3,Urban,36.87628,1.867398,11.72843,287.1366
3,Urban,70.06371,18.58797,10.98942,156.0672
3,Urban,36.17974,9.295607,9.385116,230.4496
3,Urban,107.1689,5.95129,12.10586,228.0521
3,Rural,2.460574,0.7969869,35.32757,1521.181
3,Semi-urban,36.78658,9.280572,11.38595,192.6265
3,Semi-urban,72.07987,15.28831,11.2691,400.6291
1,Rural,35.75872,18.32121,17.15109,241.2434
3,Urban,20.58511,1.053926,15.00155,711.6385
3,Urban,94.4974,12.16864,16.01457,273.4868
3,Urban,67.36575,11.55218,20.60405,403.748
3,Urban,64.17519,9.889513,12.63808,201.1524
3,Urban,53.80642,3.011662,14.36574,227.0744
3,Urban,95.12457,12.16659,16.20966,267.9683
3,Urban,13.53367,0.6666419,27.92877,473.089
1,Semi-urban,4.930827,0.9744879,15.09088,789.3523
3,Urban,9.338,0.9977211,12.95389,546.1555
3,Semi-urban,53.15114,11.13261,18.94743,268.3771
2,Semi-urban,13.57567,1.013354,13.68496,368.325
3,Urban,36.97428,9.624962,12.54151,208.7185
3,Urban,71.4958,18.56346,7.22798,134.0692
3,Urban,36.82129,9.304871,6.34864,167.9846
3,Urban,36.37915,1.814822,8.794175,410.0947
3,Urban,5.489483,0.82735,22.11549,1454.527
3,Urban,11.31604,0.8971817,30.6602,670.0344
3,Urban,47.20178,18.36038,8.790247,189.9337
3,Urban,5.057672,0.684227,21.16549,950.8992
3,Urban,12.14554,0.9716368,14.93796,446.1865
3,Urban,11.38844,1.057918,11.45991,796.2864
3,Urban,73.73363,18.21211,9.456792,299.5219
3,Urban,37.29397,9.405101,6.554886,274.3375
3,Urban,156.4133,12.00183,9.661893,201.5987
3,Urban,36.79864,8.447175,18.6567,255.0647
3,Urban,53.68594,2.98923,10.09585,177.0284
,Urban,4.171905,0.9983128,19.71687,1169.688
3,Urban,73.86604,18.55986,5.939611,221.0155
3,Urban,103.2772,6.131483,10.06062,198.5233
3,Urban,45.40559,6.001811,11.0213,454.4696
3,Urban,35.81873,9.277087,10.1049,289.3605
3,Urban,69.15536,5.864647,9.989813,247.5822
3,Urban,33.71511,1.85789,29.9409,607.0703
3,Urban,171.1446,20.98654,11.4907,158.879
3,Urban,185.4153,21.06987,11.55068,170.5209
2,Rural,34.83277,8.644453,14.97111,225.255
1,Rural,37.20236,9.322389,11.77257,229.5847
2,Semi-urban,37.05399,9.314602,11.2957,410.0766
2,Semi-urban,51.36535,14.20348,16.4848,423.6921
1,Rural,4.362716,0.7410157,32.83332,1060.695
1,Rural,5.861404,0.3268544,35.4093,1757.558
1,Rural,5.059028,0.3825799,45.25227,1587.681
2,Rural,7.348115,0.9326175,11.5693,1276.916
1,Rural,0.8188667,0.3762193,37.54044,4298.341
1,Rural,4.368215,0.3604347,27.08626,2003.251
1,Semi-urban,73.66812,17.99968,15.74545,328.5418
1,Rural,1.165965,0.3607822,31.54233,2964.696
1,Rural,36.91802,9.28017,13.26262,191.9407
1,Rural,21.89383,5.969635,15.92989,541.367
1,Rural,35.52297,7.474825,20.36428,261.3584
1,Rural,6.663463,0.5870853,20.32429,1270.53
2,Semi-urban,73.80576,18.57762,12.82745,380.0755
3,Urban,73.86769,18.52955,10.72554,364.7448
2,Semi-urban,13.46992,9.394702,10.86228,572.8402
1,Rural,68.65032,18.31755,13.95726,257.4693
3,Urban,72.91004,18.2563,12.68034,305.7477
1,Rural,3.726654,0.3817126,30.7494,1079.835
2,Semi-urban,30.0181,7.288341,12.36934,220.0583
2,Rural,1.384477,0.4171118,36.28813,2488.608
3,Urban,3.33758,0.5728565,31.56298,2131.13
2,Semi-urban,14.63019,0.9558893,32.06335,434.7915
1,Rural,5.045982,0.4225965,58.77898,1016.71
2,Semi-urban,73.12364,18.6271,15.79299,206.2365
,Rural,30.86125,7.150917,17.99344,567.9658
1,Rural,11.84971,0.8530068,28.09559,872.376
1,Rural,16.4737,2.482611,22.24912,374.8088
2,Rural,3.01267,0.3677126,41.53076,1400.722
1,Rural,37.10252,1.871338,18.24778,515.7348
1,Semi-urban,58.44279,18.5361,16.49317,391.388
1,Rural,3.32237,0.4310229,40.79056,1194.538
2,Semi-urban,53.38247,3.010812,12.95081,383.9656
2,Urban,95.56033,6.047481,13.6626,202.7669
2,Urban,130.9557,12.17191,14.6603,232.068
3,Urban,69.39743,17.07863,9.010474,226.6787
2,Semi-urban,16.49738,0.8359469,23.53673,820.9401
3,Urban,16.48416,1.862221,8.023321,594.8614
2,Semi-urban,73.47617,18.52923,7.413303,159.2214
2,Semi-urban,1.022296,0.2999789,39.74352,6009.775
3,Urban,7.602104,0.7710944,21.2861,615.6843
1,Rural,1.722015,0.3662084,35.87002,3257.584
3,Semi-urban,25.72018,5.692527,9.912973,224.8303
1,Semi-urban,73.78278,18.55478,8.010913,160.0845
3,Urban,55.13454,13.23837,11.56069,166.4282
3,Urban,158.5583,12.21115,12.93179,207.1201
2,Rural,1.171471,0.4103674,44.86675,2842.144
3,Urban,15.92866,0.9191278,7.10945,351.3357
3,Urban,36.89304,9.49778,18.21322,265.198
3,Urban,52.75087,18.46925,6.092664,164.6517
3,Urban,15.20768,2.68383,15.66664,621.4318
3,Urban,102.6222,5.923135,14.62132,194.0759
3,Urban,54.04033,15.66907,26.75232,353.1148
3,Urban,12.19298,0.7407946,28.35146,477.3016
3,Urban,36.78637,9.272596,14.7184,232.9842
3,Urban,101.0598,6.142608,13.22128,231.6074
3,Urban,12.40746,0.7506645,39.6636,672.7656
3,Semi-urban,25.16453,2.923076,28.8825,483.3579
3,Urban,53.77336,3.053222,11.61529,219.1238
3,Semi-urban,2.586285,0.2420011,17.40208,1965.866
2,Semi-urban,54.7837,16.25436,13.75023,184.6368
3,Urban,39.58223,13.87723,13.04227,259.0061
3,Urban,12.1684,1.13894,14.62577,382.1602
3,Urban,36.7122,6.327175,17.21498,242.0297
3,Urban,10.83454,0.9629973,28.99001,514.4635
3,Urban,20.1219,1.139092,13.95835,372.6478
1,Rural,24.00831,0.733824,23.81236,377.559
3,Semi-urban,29.91107,6.725639,23.07333,306.3644
3,Semi-urban,191.8183,28.71733,13.93464,189.9782
3,Semi-urban,44.27636,21.1132,10.55042,180.4978
3,Semi-urban,16.01609,1.854563,17.36803,332.2089
1,Rural,33.08918,8.837356,25.04538,382.3806
1,Rural,55.93223,13.78195,16.22558,291.0909
,Semi-urban,37.22701,6.518774,13.40775,221.1104
2,Semi-urban,58.14984,17.41601,14.74371,206.7988
3,Semi-urban,207.515,31.54487,16.40292,235.5732
3,Urban,176.5679,20.76901,10.94249,204.176
3,Urban,47.3232,18.57653,25.35009,298.6586
3,Urban,31.28389,1.916207,21.98014,307.4593
3,Urban,49.93423,2.904711,18.59655,365.5373
2,Semi-urban,31.10679,1.951164,15.85415,221.6654
3,Semi-urban,85.96668,5.997204,17.54479,256.381
3,Semi-urban,17.89793,1.114854,19.57946,657.5267
3,Semi-urban,36.97591,8.468741,14.0023,212.8061
3,Urban,42.60254,3.056237,19.40166,300.4038
3,Urban,79.91311,6.145016,18.23147,287.9117
3,Urban,90.86193,6.020381,16.7973,249.9654
3,Urban,47.6473,2.858094,16.12976,346.6255
3,Urban,52.55547,3.055713,18.09863,254.8702
3,Urban,20.59276,5.803729,23.17756,320.6529
2,Semi-urban,16.95208,1.052141,17.50947,310.6131
3,Urban,7.067053,0.6605827,28.92655,977.5273
3,Urban,106.3136,11.1078,15.47243,238.6074
3,Urban,149.6242,11.95175,19.98688,508.8267
3,Urban,16.48708,0.8543796,23.84595,649.1941
3,Urban,0.9444659,0.4328421,40.8504,7266.563
3,Urban,68.84916,17.03863,6.359229,206.2315
3,Urban,3.819938,0.8885085,10.34497,1102.924
3,Urban,53.68275,3.062824,10.29961,217.9514
3,Semi-urban,36.8891,8.491767,9.414749,266.1463
1,Semi-urban,74.60845,18.69997,6.138146,286.9205
3,Semi-urban,179.5185,21.28782,15.03611,199.6251
3,Urban,73.13293,18.48025,8.844073,153.8414
3,Urban,67.51048,4.98257,10.69245,202.6203
3,Urban,184.2709,12.1266,11.43532,792.0915
3,Semi-urban,161.9498,12.36304,10.7637,179.9962
3,Urban,54.12912,3.010723,9.620022,164.7913
3,Urban,74.33827,18.66295,5.80497,263.1785
3,Urban,18.38756,1.025259,10.74821,318.1497
3,Urban,22.92909,3.904254,19.34876,295.4704
,Urban,13.07976,0.9117331,21.2606,723.1363
3,Urban,37.34446,9.504754,6.364594,290.8306
3,Urban,63.10851,18.55807,8.042266,144.7398
3,Urban,36.7378,6.891731,7.284873,171.9078
3,Urban,18.46659,1.04288,11.07854,593.2845
3,Urban,5.337271,0.7835475,17.78231,1211.744
3,Urban,72.97838,18.56106,8.22574,150.9111
3,Urban,35.86214,8.130851,12.93947,435.4597
3,Urban,8.599642,0.5548117,21.57326,969.2016
,Urban,52.89278,18.43288,8.062536,253.1885
3,Urban,72.05946,18.577,8.031226,255.6529
3,Urban,151.1029,11.53597,11.52893,192.915
3,Urban,48.1764,3.283101,8.904939,229.5862
3,Urban,73.79519,18.36698,8.27,281.7576
3,Urban,36.92455,9.248682,6.516327,188.8917
3,Urban,14.33992,1.108031,6.492357,745.04
3,Urban,70.91854,16.85778,7.325176,249.1386
3,Urban,37.28699,9.380685,6.562365,283.0584
3,Urban,34.84322,1.85118,7.973673,334.8128
3,Urban,157.6998,12.17082,8.568885,193.0688
3,Urban,150.2185,12.08513,9.220061,187.393
3,Urban,15.86689,0.8300683,15.00032,602.3063
3,Urban,73.8202,18.544,12.58017,182.9991
3,Urban,4.282583,0.7550883,36.52066,969.2421
3,Semi-urban,37.17226,5.794285,17.56836,233.7423
3,Semi-urban,13.22097,0.9197918,27.31298,579.2914
3,Semi-urban,35.54255,9.128515,15.13076,212.3879
3,Urban,71.98339,17.00296,13.68849,175.247
3,Semi-urban,35.22942,8.101986,13.1617,216.7612
3,Semi-urban,74.18,16.98533,10.78473,171.3533
3,Urban,36.63969,9.14705,12.04997,268.2857
3,Urban,36.28617,1.728987,13.59619,399.9715
3,Semi-urban,9.80968,0.7493797,32.23016,1045.992
3,Urban,14.88355,2.874745,30.70221,469.0804
3,Urban,68.62267,17.7954,17.8863,260.2026
3,Semi-urban,53.83625,3.030311,21.18528,319.9831
3,Semi-urban,14.55164,0.7021101,29.22781,547.001
3,Semi-urban,36.63649,9.266398,12.88601,218.2052
3,Rural,65.33772,18.55173,11.07494,213.4839
3,Urban,37.06953,8.512898,18.94119,264.8975
3,Urban,57.26183,18.44842,18.83614,240.5743
,Urban,36.71198,9.280245,11.65741,191.8323
2,Urban,10.20996,0.9599036,27.6664,823.6269
2,Urban,50.84966,18.48304,20.82362,254.3026
3,Semi-urban,11.76448,0.9800207,28.86304,499.18
3,Urban,112.39,12.2646,18.24302,280.0892
3,Urban,36.73468,9.28377,13.23931,210.4557
3,Urban,3.312122,0.6382747,25.60937,1303.914
3,Urban,37.01362,9.254802,14.0451,227.9034
3,Urban,20.59237,0.9488269,4.825863,269.1385
3,Urban,124.0835,12.17455,9.186763,197.7026
3,Urban,63.50927,16.92074,7.784724,171.3673
3,Urban,72.12363,18.56206,8.699705,286.8882
3,Urban,51.71521,3.203072,10.00377,214.4053
3,Urban,99.21834,6.218493,9.419627,204.341
3,Urban,69.57178,18.50818,13.2754,205.9423
3,Urban,105.7866,11.87666,10.18392,284.154
3,Semi-urban,37.27141,9.39011,7.182023,270.211
3,Semi-urban,68.8985,16.99209,7.242617,238.7223
3,Urban,66.33072,6.171657,26.87183,295.9984
3,Rural,4.357403,0.8835103,12.15379,1127.418
3,Urban,55.26345,18.54947,11.42337,203.4388
3,Semi-urban,2.986015,0.989492,14.60694,1475.41
3,Semi-urban,155.6182,12.20088,14.28539,223.016
3,Semi-urban,105.6981,6.01598,13.06739,412.7964
3,Urban,65.54712,17.97283,15.66285,409.6566
3,Semi-urban,48.95863,3.032939,14.77952,207.6822
3,Urban,37.3529,9.394436,10.05992,250.9193
3,Semi-urban,66.02457,16.0984,13.64404,214.191
3,Rural,36.19683,6.527195,13.13298,213.2968
3,Urban,67.90401,17.09321,11.83424,184.9486
3,Semi-urban,44.88698,9.560373,10.35122,173.9919
3,Urban,73.37184,16.96765,11.52157,195.9474
3,Semi-urban,36.71266,8.469116,12.46516,197.0733
3,Semi-urban,37.09411,7.511114,11.47084,219.0407
3,Semi-urban,57.0284,18.56715,12.14448,184.5736
3,Semi-urban,3.772329,0.8639675,16.07307,1089.007
2,Rural,52.40307,14.24148,13.25543,186.1296
3,Urban,36.96146,9.280634,11.37218,209.2329
3,Rural,37.08906,7.878993,15.09067,306.3697
3,Urban,35.66236,9.283249,13.95637,268.8807
3,Urban,24.65435,5.606851,27.36464,371.289
3,Urban,46.92228,8.657648,21.08293,308.6658
3,Urban,103.7834,5.973119,19.06236,241.4991
3,Urban,68.52995,18.49669,13.71679,169.7342
3,Urban,37.80111,2.997135,20.75865,335.6826
3,Semi-urban,36.94877,9.244792,12.50212,206.7787
3,Urban,7.392255,1.040505,14.02857,1088.499
3,Urban,66.95452,18.61563,19.60654,244.0969
2,Semi-urban,18.47778,1.087537,15.7396,615.0392
3,Urban,36.86571,9.231004,11.68292,213.0337
3,Urban,62.7135,16.95197,12.97777,203.8666
1,Rural,2.719179,0.6257417,30.49552,1670.691
3,Urban,36.03517,18.56998,11.73368,205.2576
1,Rural,2.479863,0.3890601,34.21947,1541.433
1,Rural,14.01322,0.9157936,10.71486,330.0778
3,Urban,74.01959,16.96405,11.91599,200.4139
3,Urban,36.83913,9.279557,11.57787,208.0524
3,Urban,6.494694,0.977363,12.26025,637.0869
3,Urban,37.10802,9.271133,11.27182,185.0546
,Rural,36.88394,9.287427,11.91312,214.1144
,Urban,5.185321,0.8648873,36.75969,1126.679
3,Urban,151.4366,11.52818,13.33781,217.3513
3,Semi-urban,53.98561,3.013442,13.82448,224.7092
3,Semi-urban,73.70016,18.51185,13.06857,175.074
3,Semi-urban,47.99382,9.058286,10.83051,197.1326
3,Urban,37.06565,9.657866,13.30822,205.6011
3,Urban,52.63818,2.997591,12.14065,179.1246
3,Urban,36.90681,1.843046,13.82461,368.9529
3,Semi-urban,16.72622,1.072992,13.87643,376.3088
3,Urban,105.2974,6.164021,14.54729,234.0555
3,Urban,102.6714,6.255063,12.11364,235.2605
3,Urban,36.92732,9.611092,11.2022,222.9516
3,Urban,131.5588,11.95779,13.15472,215.9951
2,Rural,21.29277,0.7239209,12.18262,431.386
1,Semi-urban,37.08787,9.214183,15.56839,249.8872
3,Rural,2.395897,0.291467,32.72996,2794.99
3,Urban,120.4145,9.888178,21.74813,417.6928
2,Semi-urban,35.22495,7.387803,9.848074,194.9084
2,Semi-urban,36.18876,6.321415,12.02717,211.7334
3,Urban,29.66382,1.949229,12.93019,231.3221
3,Urban,53.18366,18.54537,22.04607,392.2971
3,Urban,36.77123,9.271338,12.8706,239.0802
3,Urban,36.35171,1.856896,16.04796,543.3206
2,Semi-urban,6.437539,0.8056435,14.05194,725.3254
2,Semi-urban,73.03028,18.31085,13.0968,411.1688
1,Semi-urban,62.26398,14.26488,16.35281,248.4823
2,Semi-urban,9.815486,0.7368266,30.14873,974.8995
2,Semi-urban,44.6139,12.08268,18.11067,248.1783
3,Urban,202.5735,20.85685,9.145019,165.4261
3,Rural,2.559686,0.3975911,36.79235,1483.61
3,Semi-urban,36.16351,6.97683,15.62544,267.2299
3,Urban,33.81451,1.854958,17.22098,291.2661
3,Urban,195.6058,20.97549,8.037161,227.4353
3,Urban,37.03061,1.852912,13.38632,397.0025
3,Urban,51.62439,18.2572,16.00063,287.8829
1,Rural,61.35702,18.19676,13.13122,215.9975
3,Urban,54.46179,3.009966,14.22548,205.5649
3,Semi-urban,205.7577,12.31082,15.0947,244.1414
1,Rural,16.63383,2.141256,18.8702,340.5181
2,Urban,14.59449,0.8574068,23.52296,400.7677
3,Urban,8.357932,0.8877798,29.89638,1120.531
3,Urban,36.69618,1.864238,20.49843,363.8032
3,Urban,181.6297,21.5686,16.06359,237.4128
3,Semi-urban,71.78133,18.93295,16.58177,203.0399
2,Rural,3.170545,0.4363616,31.06409,2096.81
1,Semi-urban,19.85248,1.071663,17.20871,714.898
Hull,Semi-urban,14.71169,1.02615,29.99652,818.6421
Hull,Semi-urban,15.71467,0.7495424,27.442,824.8813
1,Rural,38.32578,6.840833,14.09349,227.9064
1,Semi-urban,51.97255,13.99363,22.96058,321.0841
3,Semi-urban,177.9129,20.98598,11.63666,196.6771
1,Semi-urban,71.3149,16.99122,35.63308,455.8471
1,Rural,4.291982,0.3780394,48.1802,1007.59
1,Rural,1.146314,0.3790347,54.92882,5505.658
,Rural,276.8836,31.53445,4.609873,267.6685
,Rural,259.6743,31.53199,4.76165,403.098
