"unit_id" "WT_national" "WT_ISP" "Valid_panel" "Pack_number" "Tech" "Plusnet_upload" "LLUvsNon" "MarketClass" "URBAN2" "Nation" "Dist_ADSL1" "Dist_ADSL2" "DL24hrmean" "DL24hrmax" "DLpeakmean" "DLpeakmax" "UL24hrmean" "UL24hrmax" "UL24hrmean_A" "UL24hrmax_A" "DNSFail24hr" "DNSFailPeak" "DNSRTT24hr" "DNSRTTPeak" "JitterUp24hr" "JitterUpPeak" "JitterDown24hr" "JitterDownPeak" "Latency24hr" "LatencyPeak" "PacketLoss24hr" "PacketLossPeak" "Web24hr" "WebPeak" "Disconnections" "YouTubeUHD24hr" "YouTubeHD24hr" "YouTubeSD24hr" "YouTubeFailed24hr" "YouTubeStartupDelay24hr" "YouTubeUHDPeak" "YouTubeHDPeak" "YouTubeSDPeak" "YouTubeFailedPeak" "YouTubeStartupDelayPeak" "NetflixUHD24hr" "NetflixHD24hr" "NetflixSD24hr" "NetflixFailed24hr" "NetflixStartupDelay24hr" "NetflixUHDPeak" "NetflixHDPeak" "NetflixSDPeak" "NetflixFailedPeak" "NetflixStartupDelayPeak" "iPlayerUHD24hr" "iPlayerHD24hr" "iPlayerSD24hr" "iPlayerFailed24hr" "iPlayerStartupDelay24hr" "iPlayerUHDPeak" "iPlayerHDPeak" "iPlayerSDPeak" "iPlayerFailedPeak" "iPlayerStartupDelayPeak"
"319" 1801 0.33 0.95 "Valid panelist" "BT 80" "FTTC 76" "#NULL!" "Y" "3" "Urban" "Northern Ireland" "#NULL!" "#NULL!" 53.7138857944 55.484064 53.808254452 55.481992 13.9563945792 15.818136 13.9463657144 15.818136 0 0 32.35175976 32.63455088 0.25796186 0.26457143 0.27220339 0.29085714 24.42574897 24.46117857 0.04 0 334.89977708 289.87196774 0.103 "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA
"320" 149562 0.44 1.15 "Valid panelist" "Plusnet 20" "ADSL2" "#NULL!" "Y" "3" "Urban" "Northern Ireland" "#NULL!" "Distance band 7" 12.9102384376 13.95148 12.8723978184 13.834608 1.0054199688 1.055056 1.0041634288 1.055056 0.06 0.19 28.52900846 28.23760819 0.56508929 0.63163636 0.36298214 0.37436364 23.27551652 23.08518182 0.08 0.03 397.40483582 385.71422727 0.333 "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA
"321" 146180 0.56 1.1 "Valid panelist" "BT 80" "FTTC 76" "#NULL!" "Y" "3" "Urban" "Northern Ireland" "#NULL!" "#NULL!" 51.0840677792 51.6894 51.2336744 51.600952 18.198757736 18.59544 18.306168 18.59544 0 0 24.50456395 24.63199417 0.24818541 0.25127778 0.34448182 0.42642105 23.59874043 23.68188095 0.13 0.15 552.1395364 583.1197273 0 "0" "1" "0" "0" "699" "0" "1" "0" "0" "649" "1" "0" "0" "0" "1696" 1 0 0 0 1693.08265 "0" "1" "0" "0" "1172" 0 1 0 0 1151.19810526
"322" 815331 0 1.95 "Valid panelist" "EE 80" "FTTC 76" "#NULL!" "N" "2" "Semi-urban" "Northern Ireland" "#NULL!" "#NULL!" 52.144606008 53.239208 50.8780583224 53.228824 15.124898144 16.748656 15.1824110968 16.748656 2.89 3.46 27.53249821 27.08809726 0.34882258 0.3592 0.3872379 0.49964286 23.84759036 24.04131034 0.01 0.02 362.71653924 381.08103125 0.046 "0" "1" "0" "0" "988" "0" "1" "0" "0" "609" "1" "0" "0" "0" "1786" 1 0 0 0 1751.61863333 "0" "1" "0" "0" "2280" 0 1 0 0 2921.47053333
"323" 435480 0 1 "Valid panelist" "Virgin 200" "Cable" "#NULL!" "N" "3" "Urban" "Northern Ireland" "#NULL!" "#NULL!" 166.1869908304 209.892016 126.2304074288 169.333656 11.8518905 12.367856 11.8655285336 12.308248 0.06 0 17.57353165 19.78763415 3.58076628 4.4564 0.21629119 0.39333333 24.02919964 26.37360714 0.03 0.07 496.6953872 555.408359 0 "0" "1" "0" "0" "449" "0" "1" "0" "0" "410" "1" "0" "0" "0" "612" 1 0 0 0 544.384 "0" "1" "0" "0" "972" 0 1 0 0 1262.22483333
"324" 3472 4.95 1.07 "Valid panelist" "Sky 20" "ADSL2" "#NULL!" "Y" "3" "Urban" "Northern Ireland" "#NULL!" "Distance band 16" 5.9516501304 6.023648 5.9802521736 6.0108 0.7400456632 0.75336 0.7429464344 0.75336 0.1 0 43.91567706 42.68757363 1.00467978 0.907 0.36159551 0.35209091 34.77959529 34.64707692 0.05 0.05 1422.89483871 1334.04916 0.033 "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA
"325" 3292 2.96 1.57 "Valid panelist" "BT 20" "ADSL2" "#NULL!" "Y" "2" "Urban" "Northern Ireland" "#NULL!" "Distance band 15" 5.3354411872 5.53988 5.3444950768 5.536288 0.9456519464 0.972552 0.9385060872 0.963152 0.01 0 38.19196829 38.13866411 0.66560123 0.787 0.58705521 0.5526 36.58855647 36.54446667 0.03 0.16 887.04232194 907.52204545 0.067 "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA
"326" 146182 0 0 "Valid panelist" "BT 40" "FTTC 38" "#NULL!" "Y" "1" "Semi-urban" "Northern Ireland" "#NULL!" "#NULL!" 27.7025346744 28.738456 26.3768672944 28.738456 1.9131667296 1.966448 1.9013256472 1.962992 0.13 0 23.2916757 23.99535736 0.41230321 0.41111765 0.54078426 0.5473125 22.61078378 23.00375676 0.13 0.01 555.5746612 566.8496875 1.067 "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA
"327" 59871 0.28 0 "Valid panelist" "BT 40" "FTTC 38" "#NULL!" "Y" "1" "Semi-urban" "Northern Ireland" "#NULL!" "#NULL!" 37.5570065184 40.8628 37.456158316 40.765568 9.3018422224 9.472736 9.2816235552 9.375904 0 0 26.14891145 26.71036678 0.3350404 0.33433333 1.05077104 0.6026875 20.25749783 20.62508108 0.03 0.03 451.8406967 477.4003571 0.133 "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA
"328" 815227 0.4 1 "Valid panelist" "Virgin 100" "Cable" "#NULL!" "N" "3" "Urban" "Northern Ireland" "#NULL!" "#NULL!" 107.2139820368 107.502984 107.2549539048 107.502984 5.9234235584 6.112176 5.8933874288 6.112176 0 0 23.21501306 22.13759159 2.96314458 1.83109091 0.10608434 0.13054545 22.62543582 22.74913636 0.05 0 285.65932239 253.37740909 0.067 "0" "1" "0" "0" "472" "0" "1" "0" "0" "579" "1" "0" "0" "0" "503" 1 0 0 0 585.85589474 "0" "1" "0" "0" "1182" 0 1 0 0 1212.7323
"329" 815387 0 0.79 "Valid panelist" "EE 80" "FTTC 76" "#NULL!" "N" "3" "Urban" "Northern Ireland" "#NULL!" "#NULL!" 72.9151269024 74.547128 72.2466123872 74.32296 18.3148584912 19.026088 18.2177801288 18.60616 2.63 1.2 23.72676849 23.64904294 0.35464228 0.3705625 0.56572358 0.720125 20.89472379 21.301625 0.02 0 414.36523887 447.23825 0.046 "0" "1" "0" "0" "871" "0" "1" "0" "0" "1657" "1" "0" "0" "0" "1700" 1 0 0 0 1717.8488 "0" "1" "0" "0" "1826" 0 1 0 0 2398.15565
"330" 143062 0.27 0 "Valid panelist" "BT 8" "ADSL1" "#NULL!" "Y" "1" "Rural" "Northern Ireland" "Distance band 3" "#NULL!" 6.8128879496 6.90632 6.8520932568 6.90628 0.4287424304 0.48652 0.4306463528 0.48652 0.01 0 42.32550787 42.4383744 0.87686834 0.7916 0.40911563 0.42873333 39.49186303 39.719 0.01 0 759.5305195 747.32776471 0.033 "0" "1" "0" "0" "1198" "0" "1" "0" "0" "1411" "0" "1" "0" "0" "2226" 0 1 0 0 2340.7625 "0" "1" "0" "0" "3226" 0 1 0 0 3315.86655882
"331" 812720 0.38 1.09 "Valid panelist" "BT 40" "FTTC 38" "#NULL!" "Y" "3" "Urban" "Northern Ireland" "#NULL!" "#NULL!" 37.0968100624 37.158248 37.0497950272 37.158248 9.2837396768 9.333896 9.281233684 9.333896 0.01 0 23.5157306 23.76421436 0.32216875 0.31536842 0.27265938 0.28822222 18.42770671 18.329925 0.02 0 263.30979751 266.93097368 0 "0" "1" "0" "0" "670" "0" "1" "0" "0" "669" "1" "0" "0" "0" "962" 1 0 0 0 939.01092308 "0" "1" "0" "0" "1402" 0 1 0 0 1455.01120513
"332" 142878 0.51 0.64 "Valid panelist" "Sky 40" "FTTC 38" "#NULL!" "Y" "3" "Urban" "Northern Ireland" "#NULL!" "#NULL!" 36.2922441056 37.381 35.507104 37.358744 9.2894437584 9.36788 9.264304 9.318056 0.05 0 24.85604785 24.91232203 0.32452469 0.29888889 0.38134877 1.17588889 18.63530213 19.38130769 0.07 0.08 490.0395776 614.2563548 0.167 "0" "1" "0" "0" "617" "0" "1" "0" "0" "783" "1" "0" "0" "0" "976" 1 0 0 0 861.88257143 "0" "1" "0" "0" "1276" 0 1 0 0 1368.36825
"333" 142858 0.86 0.78 "Valid panelist" "Plusnet 20" "ADSL2" "#NULL!" "Y" "3" "Rural" "Northern Ireland" "#NULL!" "Distance band 20" 9.9453906664 11.75452 9.8429102856 11.75452 0.9592739696 1.043696 0.97573 1.012592 0.02 0 29.59580258 29.70521849 0.65164444 0.78327273 0.62316296 0.93218182 21.86061351 23.13635714 0.06 0.49 1455.871566 1398.096033 0.467 "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA
"334" 657848 0.28 0 "Valid panelist" "BT 40" "FTTC 38" "#NULL!" "Y" "1" "Semi-urban" "Northern Ireland" "#NULL!" "#NULL!" 36.8431219544 37.283 36.9380057144 37.158176 8.8398328488 9.002176 8.795788 8.957488 0 0 22.0608439 23.40242857 0.55625828 0.5679375 0.75332781 0.870625 19.86302983 19.94076923 0.01 0.01 454.3598406 466.8191905 0.033 "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA
"335" 140856 0.33 0.4 "Valid panelist" "Plusnet 40" "FTTC 38" "10.0" "Y" "3" "Rural" "Northern Ireland" "#NULL!" "#NULL!" 27.889371044 30.068216 27.948635636 29.829352 6.4534205712 6.883568 6.3834153336 6.839064 0 0 25.66960316 25.68289744 0.41308929 0.3941 0.78725893 0.7969 22.42831915 22.67666667 0.03 0.01 539.6699379 555.1783333 0 "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA
"336" 147784 4.66 0.77 "Valid panelist" "Talk Talk 20" "ADSL2" "#NULL!" "Y" "3" "Semi-urban" "Northern Ireland" "#NULL!" "Distance band 20" 2.0809762928 2.251032 2.0703524 2.251032 0.468730424 0.506728 0.4702408 0.506728 0.09 0 41.32824354 40.37182707 0.63214107 0.68768421 0.53729245 0.74189474 40.34189496 40.84060976 0.18 1.09 3244.638081 3301.431383 0.633 "0" "0" "1" "0" "1586" "0" "0" "1" "0" "1864" "0" "0" "1" "0" "1993" 0 0.0625 0.9375 0 1986.404625 "0" "0" "1" "0" "3677" 0 0 1 0 3181.57336842
"337" 2463 0 1.26 "Valid panelist" "BT 80" "FTTC 76" "#NULL!" "Y" "2" "Semi-urban" "Northern Ireland" "#NULL!" "#NULL!" 73.8355227376 74.3144 73.2667526312 74.313784 18.5388819408 18.706328 18.5462918976 18.706328 0 0 27.32714733 27.35771067 0.24395906 0.2442 0.24710264 0.2931 20.39995322 20.31594737 0.06 0.02 331.24506442 445.905725 0.067 "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA
"338" 59874 0.18 0.93 "Valid panelist" "BT 80" "FTTC 76" "#NULL!" "Y" "2" "Rural" "Northern Ireland" "#NULL!" "#NULL!" 72.4236173176 74.316296 71.1847908 74.312704 16.9346315264 17.021144 16.9273726312 17.021144 0.03 0 24.57741176 24.675625 0.34725146 0.3578 0.42471345 0.4718 23.26193626 22.741475 0.03 0 300.6495779 316.5515185 0.067 "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "1" "0" "0" "0" "539" 1 0 0 0 566.27475 "0" "1" "0" "0" "1347" 0 1 0 0 1587.41611111
"339" 435482 0.33 0 "Valid panelist" "Virgin 120" "Cable" "#NULL!" "N" "3" "Urban" "Northern Ireland" "#NULL!" "#NULL!" 122.4502130616 127.997464 116.4478061176 127.22784 12.2422663728 12.35656 12.2459072944 12.317136 0 0 20.56866711 23.45778425 1.82058586 2.33046667 0.28697987 0.83628571 21.21666667 21.98117073 0.03 0.01 452.201212 523.7956735 0.167 "0" "1" "0" "0" "430" "0" "1" "0" "0" "540" "1" "0" "0" "0" "689" 1 0 0 0 1047.14871429 "0" "1" "0" "0" "1063" 0 1 0 0 1231.6744
"340" 30293 0 0 "Valid panelist" "Talk Talk 80" "FTTC 76" "#NULL!" "Y" "1" "Rural" "Northern Ireland" "#NULL!" "#NULL!" 59.8069465752 60.67288 59.953380308 60.550152 16.1085636992 16.4852 16.1436026664 16.411984 0 0 23.24530723 23.26395918 0.21375802 0.21923529 0.23141399 0.225125 19.03888527 18.97533333 0.05 0.01 443.491333 460.23746 0.267 "0" "1" "0" "0" "530" "0" "1" "0" "0" "522" "1" "0" "0" "0" "619" 1 0 0 0 587.8450625 "0" "1" "0" "0" "1869" 0 1 0 0 1722.65375
"341" 814453 0 1.44 "Valid panelist" "Sky 80" "FTTC 76" "#NULL!" "Y" "2" "Urban" "Northern Ireland" "#NULL!" "#NULL!" 43.5189320144 45.777736 42.9346172632 45.741704 6.4753362016 6.965248 6.3594912432 6.918864 0.03 0 31.27440831 32.14905574 0.3842795 0.5706 0.3487236 0.3549 30.43099095 30.444775 0.08 0.12 384.60751393 362.55776471 0.276 "0" "1" "0" "0" "489" "0" "1" "0" "0" "579" "1" "0" "0" "0" "1115" 1 0 0 0 1163.59129412 "0" "1" "0" "0" "1506" 0 1 0 0 2186.73817647
"342" 397666 0 0 "Valid panelist" "BT 80" "FTTC 76" "#NULL!" "Y" "1" "Rural" "Northern Ireland" "#NULL!" "#NULL!" 63.7836262272 65.043144 62.76116 65.03368 16.7920558648 16.924 16.8122742856 16.917872 0.02 0.26 22.25059454 22.80397814 0.7568433 0.76263158 0.91776353 1.33755 21.71043972 21.7897561 0 0 461.1690303 479.1646557 0 "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "1" "0" "0" "0" "640" 1 0 0 0 633.74885714 "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA
"343" 59881 0.83 0.64 "Valid panelist" "Sky 40" "FTTC 38" "#NULL!" "Y" "3" "Urban" "Northern Ireland" "#NULL!" "#NULL!" 37.153927528 37.655112 36.9268389472 37.367504 8.677129692 9.050104 8.668958316 9.011056 0.03 0 30.68400104 30.27678785 0.23376331 0.25026316 0.41297633 0.46223529 18.98850994 19.03582927 0 0.01 269.63582519 230.8754 0.033 "0" "1" "0" "0" "514" "0" "1" "0" "0" "518" "1" "0" "0" "0" "868" 1 0 0 0 870.96036842 "0" "1" "0" "0" "1080" 0 1 0 0 1255.81789474
"344" 202316 0 0.3 "Valid panelist" "Plusnet 40" "FTTC 38" "10.0" "Y" "3" "Urban" "Northern Ireland" "#NULL!" "#NULL!" 19.0040481016 20.03528 19.1426385 20.03528 1.5590093672 1.628912 1.556334588 1.62776 0 0 32.97374974 32.7068125 0.45414013 0.46858824 0.5727293 0.59441176 22.6082156 22.75895238 0.02 0.03 612.6006543 702.03238 0 "0" "1" "0" "0" "848" "0" "1" "0" "0" "1015" "1" "0" "0" "0" "1692" 0.9333 0.0667 0 0 1630.0528125 "0" "1" "0" "0" "1638" 0 1 0 0 1729.0782
"345" 147786 1.31 1.08 "Valid panelist" "Talk Talk 20" "ADSL2" "#NULL!" "Y" "2" "Semi-urban" "Northern Ireland" "#NULL!" "Distance band 7" 8.24604982 8.315208 8.2120385 8.31184 0.79983588 0.831304 0.7753473688 0.831304 0 0 35.64834849 37.62398901 0.53234545 0.58877778 0.51332424 0.881375 37.42189778 37.92856757 0.12 0.13 1039.445688 1050.106783 0.3 "0" "1" "0" "0" "824" "0" "1" "0" "0" "927" "0" "1" "0" "0" "1535" 0 1 0 0 1536.59526316 "0" "1" "0" "0" "2148" 0 1 0 0 2218.48629412
"346" 1571 0.43 1.09 "Valid panelist" "BT 40" "FTTC 38" "#NULL!" "Y" "2" "Semi-urban" "Northern Ireland" "#NULL!" "#NULL!" 37.0785223416 37.465832 37.0278787696 37.173368 9.484059756 9.701488 9.476715692 9.701488 0 0 25.17551746 25.31256529 0.33098585 0.32123077 0.28113679 0.28461538 19.64773832 19.54992308 0.04 0 275.77359155 290.79188462 0.105 "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA
"347" 141898 0 0 "Valid panelist" "Plusnet 80" "FTTC 76" "20.0" "Y" "2" "Rural" "Northern Ireland" "#NULL!" "#NULL!" 69.6278168608 74.312008 69.5305174736 74.276736 18.60959438 19.116384 18.5398253336 19.116384 0 0 24.17996281 24.15931737 0.28585127 0.28984211 0.28563091 0.30236842 20.34578391 20.37273684 0.04 0 502.2058325 528.6782456 0.074 "0" "1" "0" "0" "665" "0" "1" "0" "0" "501" "1" "0" "0" "0" "793" 1 0 0 0 734.5226 "0" "1" "0" "0" "1142" 0 1 0 0 1170.3922
"348" 59883 0.39 0.92 "Valid panelist" "Sky 40" "FTTC 38" "#NULL!" "Y" "2" "Semi-urban" "Northern Ireland" "#NULL!" "#NULL!" 36.6794683336 37.362168 36.464947 37.360952 6.2655367776 7.866608 5.889630588 7.866608 0 0 27.38673998 27.46887938 0.39691089 0.4105 0.28663279 0.30673333 30.16211318 31.00764286 0.02 0 613.9522013 675.0523409 0.233 "0" "1" "0" "0" "707" "0" "1" "0" "0" "704" "1" "0" "0" "0" "1120" 1 0 0 0 1188.26785714 "0" "1" "0" "0" "1790" 0 1 0 0 2238.1218125
"349" 59877 0 0 "Valid panelist" "Plusnet 40" "FTTC 38" "10.0" "Y" "1" "Rural" "Northern Ireland" "#NULL!" "#NULL!" 35.6130927832 37.693712 35.6455644 37.511072 6.592329756 6.90264 6.628089436 6.88968 0.01 0 29.41823527 29.51958746 0.3210295 0.30789474 0.56663235 0.63431579 24.40979374 24.59128571 0.02 0 300.29982485 295.81969231 0.033 "0" "1" "0" "0" "864" "0" "1" "0" "0" "678" "1" "0" "0" "0" "1095" 1 0 0 0 997.20742105 "0" "1" "0" "0" "1321" 0 1 0 0 1418.01995
"350" 814221 6.59 1.54 "Valid panelist" "Sky 20" "ADSL2" "#NULL!" "Y" "3" "Urban" "England" "#NULL!" "Distance band 19" 3.7235951656 4.29184 3.6966857432 4.29184 0.6697516792 0.734416 0.6608031112 0.734416 0.04 0.12 38.62610986 39.38229648 1.13445659 1.07761538 0.62051125 0.46507143 35.76044855 36.78392683 0.04 0.06 1357.11182817 1384.01508571 0.167 "0" "1" "0" "0" "1232" "0" "1" "0" "0" "1388" "0" "1" "0" "0" "2584" 0 0.9444 0.0556 0 2702.56209091 "0" "1" "0" "0" "3429" 0 1 0 0 3393.61372222
"351" 146186 0.87 0.6 "Valid panelist" "Talk Talk 20" "ADSL2" "#NULL!" "Y" "3" "Semi-urban" "England" "#NULL!" "Distance band 4" 16.3385213936 16.60612 16.1598668568 16.603912 0.8217448104 0.86332 0.796344 0.848968 0 0 60.65978982 58.5598764 0.62054019 0.6805 0.52041158 0.72975 29.89018999 30.78652632 0.06 0.08 765.1493043 789.1010513 0.2 "0" "1" "0" "0" "864" "0" "1" "0" "0" "878" "1" "0" "0" "0" "2020" 0.7857 0.2143 0 0 1900.16121429 "0" "1" "0" "0" "2409" 0 1 0 0 3211.66392308
"352" 413132 0 0.95 "Valid panelist" "BT 80" "FTTC 76" "#NULL!" "Y" "3" "Urban" "England" "#NULL!" "#NULL!" 42.54924006 42.72816 42.3771565 42.72816 11.252481292 11.338008 11.239830588 11.307248 0 0 28.98975359 29.22606716 0.45830709 0.44344444 0.43892126 0.45066667 26.59455894 25.80286667 0.26 0.01 351.72124803 331.47458824 0.033 "0" "1" "0" "0" "565" "0" "1" "0" "0" "571" "1" "0" "0" "0" "860" 1 0 0 0 847.85570588 "0" "1" "0" "0" "1706" 0 1 0 0 1910.161
"353" 158330 1.22 0.46 "Valid panelist" "Sky 20" "ADSL2" "#NULL!" "Y" "3" "Semi-urban" "England" "#NULL!" "Distance band 2" 8.1405166536 8.297496 8.1315896296 8.28804 0.8831218552 0.926712 0.88366432 0.926712 0.05 0 37.98472102 36.57417241 0.60281498 0.60221429 0.32323581 0.30964286 29.86769936 29.9536 0.12 0.02 884.65907333 810.75208 0.333 "0" "1" "0" "0" "836" "0" "1" "0" "0" "1182" "0" "1" "0" "0" "1744" 0 1 0 0 1747.52423529 "0" "1" "0" "0" "3207" 0 1 0 0 3095.12088235
"354" 806434 0 0.74 "Valid panelist" "Sky 80" "FTTC 76" "#NULL!" "Y" "3" "Rural" "England" "#NULL!" "#NULL!" 74.0245363912 74.7424 73.8136274288 74.7424 17.0692384536 17.165872 17.0410059432 17.134264 0.01 0 20.48899583 19.55518844 0.26559202 0.26494737 0.2933865 0.29447368 14.09727286 13.71155 0.01 0 179.05848998 146.06429412 0 "0" "1" "0" "0" "363" "0" "1" "0" "0" "356" "1" "0" "0" "0" "592" 1 0 0 0 599.29345455 "0" "1" "0" "0" "780" 0 1 0 0 826.094
"355" 520218 0.21 0 "Valid panelist" "BT 8" "ADSL1" "#NULL!" "Y" "1" "Rural" "England" "Distance band 1" "#NULL!" 4.931519564 6.863424 4.1524908112 6.861136 0.3791182872 0.48768 0.3723275792 0.483048 0.19 0 41.8264325 43.11189988 0.97782034 1.01383333 0.56516554 0.72136842 38.92845591 39.90089189 0.42 0.42 1411.94305008 1447.51541176 9.1 "0" "1" "0" "0" "1649" "0" "1" "0" "0" "2002" "0" "1" "0" "0" "2384" 0 0.6667 0.3333 0 2502.81248889 "0" "1" "0" "0" "3726" 0 0.913 0.087 0 3972.73989189
"356" 776236 0.54 1 "Valid panelist" "Virgin 200" "Cable" "#NULL!" "N" "3" "Urban" "England" "#NULL!" "#NULL!" 130.347483264 207.86428 110.1485664864 157.730008 12.2481978584 12.37916 12.2484737776 12.37916 0.01 0 16.30969951 16.55900804 2.57955689 2.7374 0.26691916 0.7835 23.13530901 23.29305 0.08 0.03 312.6426209 318.74628125 0.2 "0" "1" "0" "0" "406" "0" "1" "0" "0" "397" "1" "0" "0" "0" "1392" 1 0 0 0 1395.15264865 "0" "1" "0" "0" "909" 0 1 0 0 1195.39930303
"357" 249956 0 0.87 "Valid panelist" "EE 40" "FTTC 38" "#NULL!" "N" "3" "Urban" "England" "#NULL!" "#NULL!" 36.2365497656 37.21352 35.9112087504 37.159696 9.2357730272 9.324192 9.2401929696 9.320728 2.54 1.42 19.49248015 19.02381633 0.41182462 0.45594118 0.45476 0.69529412 15.13947092 15.426 0.03 0.03 282.64552774 270.89726471 0.033 "0" "1" "0" "0" "900" "0" "1" "0" "0" "770" "1" "0" "0" "0" "1624" 1 0 0 0 1677.48445946 "0" "1" "0" "0" "2328" 0 1 0 0 2354.85645714
"358" 42218 0.83 1.96 "Valid panelist" "Sky 40" "FTTC 38" "#NULL!" "Y" "3" "Urban" "England" "#NULL!" "#NULL!" 37.2146458256 37.63532 36.8861842288 37.63532 9.4426642952 9.720296 9.4232586664 9.720296 0.04 0 20.09011628 20.59324594 0.23262319 0.22784211 0.42675872 0.54810526 18.78162553 18.79353659 0.01 0.01 244.97686067 263.99178378 0.033 "0" "1" "0" "0" "528" "0" "1" "0" "0" "554" "1" "0" "0" "0" "945" 1 0 0 0 948.59268421 "0" "1" "0" "0" "1272" 0 1 0 0 1285.27838889
"359" 814749 1.4 1.07 "Valid panelist" "Sky 20" "ADSL2" "#NULL!" "Y" "3" "Rural" "England" "#NULL!" "Distance band 18" 4.0773943512 4.5154 3.8677949712 4.513088 0.8707030808 0.91744 0.8619449696 0.915128 0.16 0 37.34227693 39.18118104 0.69449819 0.68707692 0.49143321 0.46746154 31.94641582 33.28138889 0.07 0.19 1297.9860051 1320.84827273 0.192 "0" "1" "0" "0" "1058" "0" "1" "0" "0" "1333" "0" "1" "0" "0" "1821" 0 0.95 0.05 0 1950.91513793 "0" "1" "0" "0" "3141" 0 1 0 0 3581.40245
"360" 812694 0.58 0.82 "Valid panelist" "BT 40" "FTTC 38" "#NULL!" "Y" "3" "Semi-urban" "England" "#NULL!" "#NULL!" 36.9619030576 37.17808 37.091859692 37.17808 9.2812819136 9.338496 9.280293524 9.314256 0.01 0 23.67846222 23.98840306 0.36129513 0.36504762 0.34112931 0.34371429 18.69296302 18.711425 0.02 0 256.5023759 274.63765854 0.067 "0" "1" "0" "0" "676" "0" "1" "0" "0" "670" "1" "0" "0" "0" "968" 1 0 0 0 964.37407143 "0" "1" "0" "0" "1416" 0 1 0 0 1389.81745238
