"ID","Distance.band","Urban.rural","Market","ISP","Headline.speed","Technology","Download.speed..Mbit.s..24.hour","Download.speed..Mbit.s..Max","Download.speed..Mbit.s..8.10pm.weekday","Upload.speed..Mbit.s.24.hour","Upload.speed..Mbit.s.Max","Upload.speed..Mbit.s.8.10pm.weekday","DNS.resolution..ms.24.hour","DNS.failure....24.hour","DNS.resolution..ms.8.10pm.weekday","DNS.failure....8.10pm.weekday","Jitter.up..ms.24.hour","Jitter.down..ms.24.hour","Jitter.up..ms.8.10pm.weekday","Jitter.down..ms.8.10pm.weekday","Latency..ms.24.hour","Packet.loss....24.hour","Latency..ms.8.10pm.weekday","Packet.loss....8.10pm.weekday","Web.page..ms.24.hour","Web.page..ms.8.10pm.weekday","ISP.weights","Nat.weights"
"2165","FTTC","385-582","Urban",3,"FTTC","40","FTTx",36.536,37.468,36.571,6.101,6.207,6.111,11.589,0,11.683,0.003,0.388,0.268,0.398,0.363,9.54,"0.090%",9.693,"0.020%",197.481,244.357,1,NA
"2166","FTTC","385-582","Urban",3,"FTTC","80","FTTx",71.799,73.177,71.102,18.682,18.931,18.702,11.277,0,11.18,0,0.282,0.324,0.282,0.439,10.488,"0.040%",10.627,"0.050%",173.735,180.056,1,NA
"2167","FTTC","385-582","Urban",3,"FTTC","80","FTTx",72.018,72.907,71.415,18.755,18.939,18.751,13.98,0,14.066,0,0.285,0.312,0.285,0.42,12.831,"0.070%",13.121,"0.040%",201.975,203.191,1,NA
"2168","FTTC","385-582","Urban",3,"FTTC","80","FTTx",47.37,48.777,46.849,7.462,7.696,7.427,16.386,0,16.295,0,0.315,0.394,0.32,0.516,14.979,"0.060%",15.134,"0.000%",238.268,224.15,1,NA
"2169","FTTC","385-582","Urban",3,"FTTC","80","FTTx",71.823,73.172,71.305,18.769,18.945,18.766,9.534,0.001,9.437,0.002,0.275,0.305,0.282,0.4,8.446,"0.080%",8.803,"0.010%",161.251,179.666,1,NA
"2170","FTTC","385-582","Urban",3,"FTTC","80","FTTx",69.437,69.929,69.172,18.787,18.981,18.78,7.978,0,8.006,0,0.32,0.373,0.322,0.498,6.898,"0.040%",7.111,"0.020%",137.622,136.123,1,NA
"2171","FTTC","385-582","Urban",3,"FTTC","80","FTTx",33.992,58.125,16.905,10.656,11.768,10.684,29.581,0.004,33.121,0.024,0.434,1.279,0.438,3.126,23.881,"0.580%",27.402,"2.150%",450.292,894.013,1,NA
"2172","FTTC","385-582","Urban",2,"FTTC","40","FTTx",36.279,38.548,34.041,9.444,9.592,9.449,19.596,0.001,21.369,0.002,0.379,0.64,0.383,2.037,16.213,"0.050%",17.458,"0.170%",261.303,299.809,1,NA
"2173","FTTC","385-582","Urban",3,"FTTC","40","FTTx",37.295,37.749,37.141,8.732,8.888,8.744,18.478,0.001,18.563,0,0.24,0.246,0.24,0.301,12.229,"0.090%",12.438,"0.080%",222.866,227.634,1,NA
"2174","FTTC","385-582","Urban",3,"FTTC","80","FTTx",55.97,74.972,30.965,18.78,19.097,18.748,15.694,0.012,17.484,0.027,0.977,0.488,0.595,1.148,10.25,"0.260%",11.085,"0.960%",220.548,430.534,1,NA
"2175","FTTC","385-582","Urban",3,"FTTC","40","FTTx",30.103,31.928,28.7,4.412,4.598,4.416,27.49,0.001,27.702,0,0.416,0.408,0.402,0.633,23.356,"0.100%",23.656,"0.120%",355.229,355.212,1,NA
"2176","FTTC","385-582","Urban",3,"FTTC","40","FTTx",37.557,37.855,37.389,7.721,7.888,7.719,17.118,0.001,16.798,0.002,2.244,8.973,1.808,8.932,9.76,"0.570%",9.743,"0.640%",194.065,226.317,1,NA
"2177","FTTC","385-582","Urban",3,"FTTC","80","FTTx",72.187,72.588,71.9,18.512,18.725,18.503,12.598,0.031,12.739,0.037,0.227,0.233,0.221,0.349,11.571,"0.020%",11.73,"0.010%",250.481,219.658,1,NA
"2178","FTTC","385-582","Urban",2,"FTTC","40","FTTx",37.337,37.55,37.313,9.316,9.513,9.3,17.099,0,16.767,0,0.367,0.308,0.378,0.311,9.089,"0.030%",9.077,"0.000%",195.422,202.419,1,0.09
"2179","FTTC","385-582","Urban",3,"FTTC","40","FTTx",37.85,38.362,NA,9.45,9.47,NA,13.333,0,NA,NA,0.26,0.215,NA,NA,7.73,"0.040%",NA,"",148.324,NA,NA,NA
"2180","FTTC","385-582","Rural",1,"FTTC","40","FTTx",28.913,29.804,28.52,1.637,1.862,1.64,26.675,0,26.123,0,0.461,0.349,0.445,0.368,17.556,"0.040%",17.201,"0.020%",286.568,285.662,NA,1.81
"2181","FTTC","385-582","Urban",3,"FTTC","40","FTTx",37.62,37.856,37.632,9.422,9.546,9.395,8.603,0,7.798,0,0.345,0.242,0.354,0.237,10.554,"0.020%",10.592,"0.020%",198.456,204.023,1,NA
"2182","FTTC","385-582","Urban",3,"FTTC","40","FTTx",37.591,37.805,37.556,9.413,9.535,9.439,8.501,0,8.09,0,0.317,0.256,NA,NA,4.577,"0.030%",4.653,"0.000%",231.111,202.562,1,NA
"2183","FTTC","5000+","Urban",2,"FTTC","40","FTTx",37.579,38.082,37.696,9.766,10.158,9.75,16.044,0,15.278,0,0.411,0.366,0.394,0.341,17.668,"0.000%",17.741,"0.010%",274.836,287.572,1,0.09
"2184","FTTC","5000+","Rural",1,"FTTC","80","FTTx",56.252,65.929,56.249,18.785,19.558,18.75,30.667,0,30.546,0,0.202,0.206,0.202,0.212,30.717,"0.040%",31.053,"0.000%",439.767,443.717,NA,NA
"2185","FTTC","5000+","Rural",2,"FTTC","80","FTTx",46.114,47.088,46.04,17.676,17.888,17.672,25.175,0.001,25.222,0.002,0.274,0.302,0.257,0.368,23.751,"0.030%",24.005,"0.020%",354.986,359.411,1,NA
"2186","FTTC","5000+","Urban",3,"FTTC","80","FTTx",56.928,58.047,55.538,15.825,17.064,15.946,14.542,0,14.553,0,0.295,0.291,0.304,0.445,13.27,"0.080%",13.419,"0.040%",212.537,242.487,1,NA
"2187","FTTC","582-763","Urban",2,"FTTC","40","FTTx",37.573,37.877,37.617,9.643,10.055,9.695,7.511,0,7.304,0.002,0.389,0.276,0.346,0.244,6.295,"0.040%",6.311,"0.010%",187.027,210.228,1,NA
"2188","FTTC","582-763","Urban",2,"FTTC","80","FTTx",75.005,75.428,74.885,18.909,19.465,18.916,NA,NA,NA,NA,0.342,0.372,0.361,0.406,13.785,"0.090%",13.906,"0.020%",NA,NA,1,NA
"2189","FTTC","582-763","Urban",3,"FTTC","80","FTTx",73.682,74.949,72.198,17.196,17.712,17.186,14.031,0,14.108,0,0.249,0.226,0.237,0.338,13.489,"0.030%",13.734,"0.020%",213.287,207.324,1,NA
"2190","FTTC","582-763","Urban",2,"FTTC","80","FTTx",75.018,75.382,74.914,18.946,20.132,18.931,NA,NA,NA,NA,0.323,0.342,0.327,0.377,13.226,"0.040%",14.011,"0.020%",NA,NA,1,NA
"2191","FTTC","582-763","Urban",2,"FTTC","80","FTTx",71.735,73.218,69.795,18.907,19.901,18.825,9.179,0,9.302,0,0.231,0.264,0.23,0.377,8.294,"0.140%",8.394,"0.010%",157.32,153.307,1,NA
"2192","FTTC","582-763","Urban",3,"FTTC","80","FTTx",73.752,74.829,73.248,18.818,21.105,18.823,17.753,0.002,17.858,0,0.228,0.199,0.219,0.196,17.307,"0.050%",16.825,"0.010%",271.439,291.869,1,NA
"2193","FTTC","582-763","Urban",3,"FTTC","80","FTTx",72.47,74.786,70.598,18.682,19.235,18.63,9.006,0.001,9.145,0,0.205,0.191,0.202,0.324,7.301,"0.200%",7.446,"0.080%",149.479,164.694,1,NA
"2194","FTTC","582-763","Urban",2,"FTTC","80","FTTx",63.412,64.874,62.958,18.818,19.407,18.859,9.014,0.001,9.155,0,0.321,0.379,0.327,0.54,8.055,"0.050%",8.389,"0.010%",154.691,157.585,1,NA
"2195","FTTC","582-763","Urban",3,"FTTC","80","FTTx",62.804,64.032,61.898,15.194,15.665,15.217,14.444,0.001,14.41,0.004,0.259,0.255,0.248,0.304,13.142,"0.120%",13.413,"0.070%",214.029,227.775,1,NA
"2196","FTTC","582-763","Urban",3,"FTTC","80","FTTx",72.435,73.329,71.798,18.707,19.517,18.681,13.125,0.001,13.21,0.003,0.281,0.302,0.238,0.338,11.674,"0.030%",11.842,"0.000%",180.816,185.612,1,NA
"2197","FTTC","582-763","Urban",3,"FTTC","80","FTTx",73.896,74.95,73.564,17.333,18.924,17.372,8.335,0.001,8.382,0,0.228,0.17,0.231,0.185,6.505,"0.150%",6.557,"0.190%",144.956,122.234,1,0.46
"2198","FTTC","582-763","Urban",3,"FTTC","80","FTTx",74.091,74.946,72.984,18.837,20.822,18.776,16.004,0,16.138,0,0.218,0.221,0.204,0.244,13.977,"0.010%",14.146,"0.010%",227.342,251.862,1,NA
"2199","FTTC","582-763","Urban",3,"FTTC","40","FTTx",33.394,38.709,26.519,9.595,9.935,9.614,18.62,0.003,20.235,0.014,0.345,0.348,0.331,0.929,13.579,"0.190%",14.234,"0.650%",278.307,850.905,1,NA
"2200","FTTC","582-763","Urban",3,"FTTC","80","FTTx",53.598,56.454,52.841,18.121,19.388,18.214,20.149,0,20.458,0,0.435,0.282,0.362,0.374,19.827,"0.080%",20.436,"0.100%",324.913,359.897,1,0.46
"2201","FTTC","582-763","Urban",3,"FTTC","80","FTTx",43.262,46.057,42.894,8.546,8.99,8.548,24.944,0.001,24.966,0,0.451,0.235,0.336,0.272,24.281,"0.020%",24.514,"0.010%",356.733,356.858,1,NA
"2202","FTTC","582-763","Urban",3,"FTTC","80","FTTx",73.217,74.601,72.257,17.395,17.852,17.375,14.528,0,14.572,0,0.281,0.269,0.294,0.368,14.259,"0.070%",14.471,"0.020%",227.966,215.676,1,NA
"2203","FTTC","582-763","Urban",3,"FTTC","80","FTTx",72.399,73.163,71.919,18.768,19.148,18.768,15.002,0.001,14.745,0,0.395,0.402,0.338,0.724,13.528,"0.030%",13.398,"0.010%",218.311,258.643,1,NA
"2204","FTTC","582-763","Urban",3,"FTTC","80","FTTx",73.813,74.9,71.363,18.705,19.143,18.756,11.273,0,10.71,0,1.268,0.177,0.559,0.247,10.158,"0.140%",9.516,"0.040%",167.026,171.712,1,NA
"2205","FTTC","582-763","Urban",3,"FTTC","80","FTTx",40.905,51.556,44.836,15.13,15.51,15.13,25.353,0,25.244,0,0.232,0.203,NA,NA,26.203,"0.210%",26.371,"0.000%",1378.6,452.514,1,NA
"2206","FTTC","582-763","Urban",3,"FTTC","40","FTTx",33.465,38.54,27.795,9.405,9.539,9.406,17.757,0.003,19.275,0.01,0.351,0.407,0.379,1.063,13.744,"0.170%",15.059,"1.080%",260.173,389.342,1,NA
"2207","FTTC","582-763","Urban",3,"FTTC","80","FTTx",71.165,72.962,69.991,18.704,18.94,18.66,23.052,0.002,22.78,0.003,NA,NA,NA,NA,11.784,"0.120%",11.861,"0.000%",202.584,213.239,1,NA
"2208","FTTC","582-763","Urban",3,"FTTC","80","FTTx",71.259,73.171,69.858,18.66,18.891,18.641,11.849,0.001,11.764,0,0.303,0.338,0.316,0.452,11.298,"0.080%",11.414,"0.040%",181.949,177.404,1,NA
"2209","FTTC","582-763","Urban",3,"FTTC","40","FTTx",36.271,36.951,35.767,9.415,9.642,9.381,10.407,0,10.603,0,0.252,0.253,0.25,0.359,8.972,"0.020%",9.142,"0.010%",185.578,208.491,1,NA
"2210","FTTC","582-763","Urban",1,"FTTC","80","FTTx",62.219,62.776,61.876,18.698,18.909,18.695,22.964,0.001,23.16,0.005,0.238,0.306,0.254,0.39,21.752,"0.050%",21.956,"0.030%",337.252,343.084,NA,NA
"2211","FTTC","582-763","Urban",3,"FTTC","80","FTTx",42.837,61.269,42.802,18.546,18.919,18.498,14.461,0.001,14.345,0,0.424,0.466,0.398,0.589,14.761,"0.900%",14.692,"0.550%",290.404,271.087,1,NA
"2212","FTTC","582-763","Urban",3,"FTTC","40","FTTx",37.937,38.564,37.881,9.458,9.629,9.444,12.001,0.003,11.831,0,0.262,0.223,0.256,0.237,8.421,"0.040%",8.42,"0.030%",164.281,154.659,1,NA
"2213","FTTC","582-763","Urban",3,"FTTC","40","FTTx",36.653,37.756,35.696,8.191,8.32,8.191,15.469,0.001,15.747,0,0.334,0.348,0.318,0.387,13.983,"0.100%",14.108,"0.050%",241.705,252.834,1,NA
"2214","FTTC","582-763","Urban",3,"FTTC","80","FTTx",62.495,63.019,62.438,18.603,18.852,18.683,19.803,0,19.598,0.002,0.408,0.381,0.36,0.46,18.165,"0.020%",18.008,"0.040%",285.316,313.372,1,NA
"2215","FTTC","582-763","Urban",3,"FTTC","80","FTTx",63.621,65.746,62.998,18.543,18.723,18.55,9.481,0,9.676,0.002,0.229,0.24,0.232,0.383,8.149,"0.080%",8.509,"0.030%",142.044,147.431,1,NA
"2216","FTTC","582-763","Urban",3,"FTTC","80","FTTx",70.715,73.166,68.718,17.229,17.562,17.223,14.867,0.002,14.853,0,0.258,0.248,0.268,0.346,14.187,"0.090%",14.331,"0.020%",219.432,228.909,1,NA
"2217","FTTC","582-763","Urban",3,"FTTC","40","FTTx",34.627,37.034,33.801,1.859,1.903,1.853,NA,NA,NA,NA,0.478,0.408,0.559,0.499,16.858,"0.100%",17.794,"0.030%",NA,NA,1,NA
"2218","FTTC","582-763","Urban",3,"FTTC","80","FTTx",64.839,65.511,64.942,19.041,19.602,19.061,22.939,0,22.892,0.003,0.201,0.188,0.204,0.225,22.497,"0.040%",22.294,"0.160%",343.345,368.713,1,NA
"2219","FTTC","582-763","Urban",3,"FTTC","80","FTTx",66.202,72.548,65.808,18.026,18.68,18.307,12.405,0.001,12.521,0.002,0.283,0.273,0.282,0.351,10.371,"0.150%",10.327,"0.070%",215.314,207.679,1,0.1
"2220","FTTC","582-763","Urban",3,"FTTC","80","FTTx",71.2,72.566,70.114,18.525,18.649,18.516,9.139,0,9.076,0.002,0.236,0.25,0.246,0.391,8.063,"0.230%",8.279,"0.040%",157.287,147.619,1,0.1
"2221","FTTC","582-763","Urban",3,"FTTC","80","FTTx",69.829,72.605,64.701,18.663,18.927,18.633,12.379,0.001,12.538,0,0.228,0.239,0.23,0.409,11.144,"0.040%",11.513,"0.020%",204.397,198.047,1,NA
"2222","FTTC","582-763","Urban",3,"FTTC","80","FTTx",50.681,51.437,50.526,10.947,11.056,10.929,26.66,0,26.746,0,0.3,0.312,0.29,0.416,24.234,"0.020%",24.406,"0.010%",356.706,414.01,1,NA
"2223","FTTC","582-763","Urban",2,"FTTC","80","FTTx",36.299,39.784,36.549,17.491,18.775,17.558,14.125,0,14.325,0,0.234,0.261,0.229,0.458,12.828,"0.020%",12.929,"0.000%",225.503,232.641,1,NA
"2224","FTTC","582-763","Urban",3,"FTTC","40","FTTx",37.402,37.875,37.356,8.786,8.941,8.803,21.708,0,21.705,0,0.21,0.343,0.209,0.353,20.895,"0.040%",20.848,"0.000%",326.686,335.213,1,NA
"2225","FTTC","582-763","Urban",3,"FTTC","80","FTTx",71.774,74.327,69.668,17.294,18.581,17.256,20.368,0,20.22,0,0.253,0.177,0.249,0.188,20.875,"0.100%",20.112,"0.130%",300.868,278.494,1,0.46
"2226","FTTC","582-763","Urban",3,"FTTC","80","FTTx",55.881,57.748,55.099,12.137,12.264,12.129,30.139,0,30.12,0.002,0.255,0.346,0.252,0.41,29.058,"0.030%",29.187,"0.010%",419.737,397.683,1,NA
"2227","FTTC","582-763","Urban",2,"FTTC","80","FTTx",64.111,64.465,63.704,18.595,18.749,18.603,16.467,0,16.668,0,0.319,0.358,0.33,0.439,14.938,"0.020%",15.072,"0.020%",223.834,212.983,1,NA
"2228","FTTC","582-763","Urban",3,"FTTC","80","FTTx",61.752,64.067,60.015,17.169,17.443,17.195,15.568,0.001,15.533,0,0.25,0.253,0.247,0.431,14.332,"0.060%",14.53,"0.070%",224.142,218.691,1,NA
"2229","FTTC","582-763","Urban",3,"FTTC","80","FTTx",72.107,72.316,71.864,18.624,18.793,18.615,8.506,0.001,8.678,0.003,0.319,0.39,0.326,0.597,7.324,"0.050%",7.573,"0.040%",145.491,131.075,1,NA
"2230","FTTC","582-763","Urban",2,"FTTC","80","FTTx",67.081,67.488,67.084,18.686,18.884,18.694,13.253,0.001,13.194,0.002,0.291,0.323,0.296,0.396,12.291,"0.100%",12.486,"0.040%",198.393,187.595,1,NA
"2231","FTTC","582-763","Urban",3,"FTTC","80","FTTx",64.848,68.748,63.356,18.68,18.936,18.689,24.131,0.001,24.331,0.003,0.286,0.386,0.286,0.524,22.912,"0.040%",23.227,"0.000%",336.95,329.697,1,NA
"2232","FTTC","582-763","Urban",3,"FTTC","80","FTTx",54.619,55.162,54.098,16.958,17.157,16.939,22.187,0,22.219,0,0.315,0.345,0.35,0.468,20.228,"0.060%",20.375,"0.070%",308.327,294.364,1,NA
"2233","FTTC","582-763","Urban",3,"FTTC","40","FTTx",36.572,37.61,36.813,1.852,1.898,1.862,25.186,0,25.174,0,0.336,0.174,0.321,0.215,25.128,"0.020%",NA,"",376.247,401.583,1,NA
"2234","FTTC","582-763","Urban",3,"FTTC","80","FTTx",73.692,74.898,73.503,18.642,19.337,18.64,16.888,0,16.909,0,0.248,0.211,0.243,0.245,16.033,"0.030%",16.428,"0.030%",260.678,236.588,1,NA
"2235","FTTC","582-763","Urban",2,"FTTC","40","FTTx",35.472,36.98,34.076,9.364,9.5,9.363,15.254,0.002,15.517,0.003,0.341,0.284,0.347,0.398,10.58,"0.140%",10.743,"0.240%",195.185,232.453,1,NA
"2236","FTTC","582-763","Urban",3,"FTTC","80","FTTx",69.477,74.947,54.854,18.736,18.866,18.745,16.82,0,17.281,0.002,0.323,0.396,0.332,0.864,12.318,"0.050%",12.688,"0.240%",201.664,261.663,1,NA
"2237","FTTC","582-763","Urban",3,"FTTC","80","FTTx",58.354,63.559,56.635,18.736,18.887,18.718,19.323,0.002,19.423,0,0.267,0.274,0.264,0.287,14.591,"0.050%",14.898,"0.180%",221.426,231.16,1,NA
"2238","FTTC","582-763","Urban",2,"FTTC","40","FTTx",31.545,32.296,31.452,7.702,7.827,7.705,20.008,0,20.497,0,0.409,0.303,0.402,0.318,13.868,"0.160%",13.952,"0.140%",237.034,238.407,1,NA
"2239","FTTC","582-763","Urban",3,"FTTC","40","FTTx",37.017,37.886,37.045,9.446,9.622,9.427,25.567,0.001,25.869,0,0.382,0.396,0.384,0.451,20.064,"0.040%",20.186,"0.010%",306.003,293.333,1,NA
"2240","FTTC","582-763","Urban",3,"FTTC","40","FTTx",37.861,38.548,37.78,9.378,9.522,9.393,12.662,0,12.474,0.002,0.345,0.291,0.341,0.293,7.515,"0.040%",7.6,"0.040%",168.428,176.254,1,NA
"2241","FTTC","582-763","Urban",3,"FTTC","40","FTTx",37.445,37.708,37.402,1.864,1.897,1.862,10.14,0,10.242,0,0.497,0.394,0.561,0.499,15.078,"0.010%",15.297,"0.000%",334.414,321.434,1,NA
"2242","FTTC","582-763","Urban",3,"FTTC","80","FTTx",71.242,74.315,69.924,12.878,13.643,12.89,23.93,0,24.32,0,0.27,0.251,0.276,0.312,23.359,"0.020%",23.351,"0.020%",330.159,367.573,1,NA
"2243","FTTC","582-763","Urban",3,"FTTC","40","FTTx",36.874,38.591,36.093,9.376,9.505,9.367,16.987,0.002,16.839,0,0.378,0.351,0.383,0.362,11.518,"0.030%",11.503,"0.010%",206.653,197.616,1,NA
"2244","FTTC","582-763","Urban",3,"FTTC","40","FTTx",25.792,26.405,25.199,6.09,6.202,6.094,25.56,0,25.467,0,0.379,0.34,0.375,0.354,20.4,"0.040%",20.402,"0.030%",327.144,331.556,1,NA
"2245","FTTC","582-763","Urban",4,"FTTC","60","FTTx",52.878,61.352,53.426,8.703,12.647,8.418,13.774,0,13.43,0,0.277,0.242,0.278,0.258,11.174,"0.280%",11.245,"0.320%",173.011,163.692,NA,NA
"2246","FTTC","763-946","Urban",3,"FTTC","80","FTTx",50.208,53.674,49.151,9.49,10.316,9.484,16.726,0,17.272,0,0.262,0.226,0.267,0.366,15.055,"0.190%",15.849,"0.140%",279.29,269.813,1,NA
"2247","FTTC","763-946","Urban",3,"FTTC","40","FTTx",35.596,36.666,35.678,8.956,9.363,8.92,16.122,0.001,16.256,0,0.312,0.351,0.312,0.363,14.358,"0.130%",14.545,"0.010%",239.318,247.432,1,0.67
"2248","FTTC","763-946","Urban",3,"FTTC","80","FTTx",73.127,74.963,70.589,17.172,17.689,17.102,16.03,0,16.011,0,0.248,0.218,0.231,0.197,14.682,"0.050%",14.867,"0.030%",260.276,289.413,1,NA
"2249","FTTC","763-946","Urban",3,"FTTC","80","FTTx",65.569,67.681,63.534,18.372,20.681,18.35,12.672,0,12.794,0,0.324,0.38,0.369,0.563,11.228,"0.060%",10.948,"0.000%",177.523,184.412,1,NA
"2250","FTTC","763-946","Urban",3,"FTTC","80","FTTx",48.113,74.934,47.958,12.359,19.402,13.353,22.125,0.002,21.637,0,0.517,0.388,0.436,0.441,15.851,"0.460%",16.054,"1.470%",333.657,283.15,1,NA
"2251","FTTC","763-946","Urban",3,"FTTC","80","FTTx",60.674,61.938,60.14,17.382,19.707,17.326,16.998,0,17.236,0,0.291,0.294,0.287,0.416,17.216,"0.060%",17.236,"0.050%",251.211,284.935,1,NA
"2252","FTTC","763-946","Urban",3,"FTTC","40","FTTx",37.508,38.581,37.408,9.585,10.077,9.645,16.85,0,16.829,0,0.302,0.228,0.221,0.219,14.959,"0.110%",14.949,"0.050%",246.12,289.862,1,0.67
"2253","FTTC","763-946","Urban",3,"FTTC","40","FTTx",37.151,37.808,37.083,7.469,7.754,7.446,21.216,0,21.298,0,0.318,0.269,0.325,0.313,20.324,"0.050%",20.387,"0.090%",304.036,308.009,1,0.67
"2254","FTTC","763-946","Urban",3,"FTTC","80","FTTx",56.752,57.418,56.301,16.84,17.996,16.989,17.442,0.001,17.515,0.005,0.346,0.274,0.284,0.299,15.308,"0.080%",15.585,"0.040%",287.084,398.797,1,NA
"2255","FTTC","763-946","Urban",3,"FTTC","40","FTTx",36.408,38.266,36.36,9.724,10.415,9.719,19.942,0,19.949,0,0.259,0.207,0.252,0.251,18.902,"0.020%",18.857,"0.040%",283.382,281.679,1,0.67
"2256","FTTC","763-946","Urban",3,"FTTC","80","FTTx",58.447,62.126,57.98,17.819,18.472,17.805,NA,NA,NA,NA,0.384,0.449,0.433,0.474,14.122,"0.040%",14.388,"0.000%",NA,NA,1,NA
"2257","FTTC","763-946","Urban",2,"FTTC","80","FTTx",69.119,71.834,NA,16.092,16.94,NA,17.017,0,14.997,0,0.412,0.509,NA,NA,15.345,"0.470%",16.636,"0.180%",222.663,NA,NA,NA
"2258","FTTC","763-946","Urban",3,"FTTC","40","FTTx",36.866,38.492,37,9.557,9.812,9.54,15.09,0.001,15.067,0,0.397,0.372,0.391,0.408,15.745,"0.040%",15.641,"0.120%",246.26,245.613,1,NA
"2259","FTTC","763-946","Urban",3,"FTTC","80","FTTx",52.345,53.695,52.01,17.713,19.468,17.669,21.345,0,21.295,0,0.299,0.274,0.3,0.286,19.725,"0.050%",19.385,"0.010%",335.657,365.749,1,NA
"2260","FTTC","763-946","Urban",3,"FTTC","80","FTTx",64.497,66.904,62.212,18.906,19.522,18.934,17.971,0,18.096,0,0.214,0.183,0.221,0.206,17.138,"0.030%",17.366,"0.040%",260.919,244.903,1,NA
"2261","FTTC","763-946","Urban",3,"FTTC","80","FTTx",55.845,58.416,55.365,9.673,13.436,10.603,21.389,0,20.453,0,6.017,0.403,4.819,0.512,22.233,"0.060%",21.106,"0.340%",1019.714,765.392,1,NA
"2262","FTTC","763-946","Urban",3,"FTTC","40","FTTx",37.622,37.913,37.585,9.536,9.708,9.532,11.713,0,11.159,0,0.298,0.27,0.313,0.284,8.802,"0.030%",8.832,"0.030%",179.921,172.437,1,0.19
"2263","FTTC","763-946","Urban",3,"FTTC","40","FTTx",34.576,35.921,34.493,7.256,7.481,7.257,20.01,0,20.167,0,0.393,0.353,0.393,0.376,17.752,"0.050%",18.086,"0.020%",315.731,309.07,1,0.67
"2264","FTTC","763-946","Urban",3,"FTTC","40","FTTx",22.689,22.828,22.433,3.614,3.662,3.613,12.253,0,12.229,0,0.408,0.348,0.396,0.369,10.136,"0.160%",10.301,"0.000%",241.335,295.583,1,NA
"2265","FTTC","763-946","Urban",3,"FTTC","80","FTTx",51.46,67.565,51.094,17.149,17.753,17.089,28.289,0.001,28.606,0,0.309,0.356,0.311,0.482,27.08,"0.310%",27.28,"0.190%",407.492,439.841,1,NA
"2266","FTTC","763-946","Urban",3,"FTTC","80","FTTx",66.764,70.273,65.526,18.741,18.947,18.755,27.572,0,27.51,0,0.32,0.38,0.33,0.513,27.203,"0.020%",27.326,"0.020%",403.699,421.712,1,0.1
"2267","FTTC","763-946","Urban",3,"FTTC","80","FTTx",70.325,72.891,69.512,17.189,17.435,17.241,14.461,0.001,14.353,0,0.255,0.243,0.257,0.379,12.916,"0.020%",13.018,"0.000%",199.267,202.631,1,NA
"2268","FTTC","763-946","Urban",3,"FTTC","80","FTTx",72.433,73.168,72.4,18.76,18.937,18.768,12.545,0,12.707,0,0.317,0.357,0.311,0.452,11.128,"0.120%",11.234,"0.020%",178.589,171.602,1,NA
"2269","FTTC","763-946","Rural",1,"FTTC","80","FTTx",63.787,72.941,62.504,17.263,19.174,17.477,NA,NA,NA,NA,0.489,0.401,0.618,0.414,22.216,"0.040%",22.58,"0.010%",NA,NA,NA,NA
"2270","FTTC","763-946","Urban",3,"FTTC","80","FTTx",50.695,52.577,49.785,15.205,15.726,15.206,24.057,0,23.838,0,0.293,0.317,0.311,0.443,22.842,"0.110%",22.876,"0.010%",363.982,386.266,1,NA
"2271","FTTC","763-946","Urban",2,"FTTC","80","FTTx",59.731,60.365,59.618,17.46,17.826,17.469,16.455,0,16.519,0.002,0.547,0.306,0.439,0.403,14.922,"0.100%",15.147,"0.380%",232.826,225.943,1,NA
"2272","FTTC","763-946","Urban",3,"FTTC","80","FTTx",72.246,73,70.912,18.793,19.276,18.824,11.184,0.001,11.189,0.002,0.265,0.294,0.259,0.441,8.926,"0.020%",9.142,"0.030%",145.909,158.297,1,NA
"2273","FTTC","763-946","Urban",3,"FTTC","80","FTTx",72.088,72.963,70.64,18.767,19.263,18.772,8.801,0,8.93,0,0.317,0.359,0.324,0.481,7.42,"0.070%",7.655,"0.030%",134.322,132.731,1,NA
"2274","FTTC","763-946","Urban",3,"FTTC","40","FTTx",26.666,29.391,26.456,5.243,5.515,5.27,12.597,0.001,12.083,0,0.365,0.214,0.364,0.244,10.968,"0.130%",10.785,"0.150%",223.783,203.827,1,NA
"2275","FTTC","763-946","Urban",3,"FTTC","80","FTTx",74.548,74.955,74.332,17.279,17.656,17.256,15.018,0,15.079,0,0.228,0.181,0.226,0.202,15.332,"0.020%",15.644,"0.020%",247.55,226.187,1,NA
"2276","FTTC","763-946","Urban",3,"FTTC","80","FTTx",52.956,54.552,52.779,13.092,14.281,13.051,29.228,0,29.247,0,0.413,0.366,0.413,0.378,27.045,"0.070%",27.146,"0.000%",388.451,397.356,1,NA
"2277","FTTC","763-946","Urban",3,"FTTC","80","FTTx",70.348,73.122,67.795,18.657,18.812,18.659,10.556,0.001,10.83,0,0.25,0.309,0.256,0.56,8.295,"0.040%",8.77,"0.030%",156.69,174.872,1,NA
"2278","FTTC","763-946","Urban",3,"FTTC","80","FTTx",62.64,63.136,62.596,18.743,18.875,18.754,12.465,0,12.598,0,0.27,0.271,0.259,0.284,11.733,"0.020%",11.644,"0.000%",195.919,189.966,1,NA
"2279","FTTC","763-946","Urban",2,"FTTC","40","FTTx",36.293,37.679,36.363,1.866,1.908,1.863,NA,NA,NA,NA,0.456,0.395,0.522,0.499,31.814,"0.050%",32.074,"0.020%",NA,NA,1,NA
